date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,4,4,0,-3,-3,4,2,3,18,183,1014,28,18.6,0.0,5.0,1,91,1,20041
2020-01-23,3,3,-2,-4,-4,3,1,2,14,317,1015,22,7.3,5.5,5.0,0,96,1,20041
2020-01-24,2,2,-4,-7,-7,4,-2,-2,12,319,1020,17,3.0,0.9,6.6,-3,89,1,20041
2020-01-25,7,7,-3,-1,-1,6,2,3,6,183,1019,9,0.0,0.0,8.3,-2,79,1,20041
2020-01-26,10,10,1,2,2,6,4,5,6,315,1016,10,0.0,0.0,10.0,0,77,2,20041
2020-01-27,5,5,-1,-2,-2,6,2,2,8,31,1018,12,0.0,0.0,10.1,-1,84,2,20041
2020-01-28,2,2,-1,-4,-4,4,0,0,8,43,1021,11,1.0,0.7,5.0,-2,85,1,20041
2020-01-29,4,4,-3,-3,-3,4,0,0,5,22,1022,7,1.3,1.1,5.0,-2,88,1,20041
2020-01-30,5,5,-1,-3,-3,4,1,2,9,190,1021,14,0.0,0.0,6.7,-1,89,1,20041
2020-01-31,6,6,0,-2,-2,6,2,3,11,314,1019,16,0.0,0.0,8.3,-1,81,1,20041
2020-02-01,13,13,0,3,3,6,6,6,9,258,1018,16,0.0,0.0,10.2,0,68,3,20041
2020-02-02,19,19,6,10,10,6,12,12,9,261,1009,17,0.0,0.0,10.2,1,50,4,20041
2020-02-03,11,11,0,4,4,6,8,8,13,198,1003,20,0.0,0.0,8.3,2,68,2,20041
2020-02-04,-2,-2,-8,-9,-9,2,-3,-3,16,27,1018,20,3.1,0.8,5.1,-6,80,1,20041
2020-02-05,-1,-1,-5,-9,-9,6,-3,-3,11,14,1018,14,0.3,0.2,5.1,-9,67,1,20041
2020-02-06,5,5,-6,-4,-4,6,-2,0,5,245,1007,8,0.0,0.0,10.3,-10,55,2,20041
2020-02-07,4,4,-1,-4,-4,6,1,2,10,329,1011,15,0.0,0.0,10.0,-6,61,1,20041
2020-02-08,9,9,-3,-1,-1,6,2,3,10,177,1019,15,0.0,0.0,10.3,-4,63,2,20041
2020-02-09,8,8,0,0,0,6,5,6,17,319,1015,26,0.0,0.0,10.0,0,72,3,20041
2020-02-10,5,5,-2,-1,-1,6,1,1,4,252,1023,6,0.0,0.0,6.9,-6,59,1,20041
2020-02-11,6,6,-1,-1,-1,6,2,3,7,232,1025,11,0.0,0.0,10.8,-6,56,2,20041
2020-02-12,1,1,-3,-4,-4,2,0,0,9,231,1015,14,23.6,19.8,5.4,-2,86,1,20041
2020-02-13,-5,-5,-11,-15,-15,6,-8,-8,12,10,1031,15,0.5,0.0,10.8,-19,42,1,20041
2020-02-14,-2,-2,-13,-15,-15,6,-8,-8,13,176,1031,19,0.0,0.0,10.8,-14,63,2,20041
2020-02-15,8,8,0,-1,-1,6,3,4,12,193,1018,19,0.0,0.0,10.9,-1,77,2,20041
2020-02-16,10,10,-1,1,1,6,4,5,7,195,1017,13,0.0,0.0,10.9,1,82,2,20041
2020-02-17,14,14,4,8,8,4,10,10,10,249,1011,15,0.0,0.0,10.9,3,75,3,20041
2020-02-18,6,6,-1,-2,-2,5,2,3,11,12,1027,15,0.3,0.0,10.9,-5,59,2,20041
2020-02-19,6,6,-1,-2,-2,6,2,3,9,118,1033,13,0.0,0.0,8.5,-5,60,1,20041
2020-02-20,1,1,-6,-8,-8,4,-3,-3,10,131,1042,13,2.8,1.5,10.1,-9,65,2,20041
2020-02-21,6,6,-6,-6,-6,6,-1,0,13,209,1035,20,0.0,0.0,11.0,-7,62,2,20041
2020-02-22,11,11,0,0,0,6,5,5,15,203,1021,24,0.0,0.0,10.1,-1,68,3,20041
2020-02-23,11,11,5,5,5,4,8,9,9,168,1014,16,4.1,0.0,10.1,6,88,2,20041
2020-02-24,9,9,4,3,3,4,7,7,15,21,1008,21,39.0,0.0,8.6,4,84,2,20041
2020-02-25,2,2,-2,-4,-4,1,1,1,14,25,1016,20,21.9,11.9,5.6,0,92,1,20041
2020-02-26,0,0,-6,-9,-9,5,-2,-2,14,328,1028,20,1.1,0.0,11.1,-6,77,2,20041
2020-02-27,6,6,-2,-3,-3,5,2,3,11,289,1023,16,1.8,0.0,7.1,-4,69,1,20041
2020-02-28,13,13,0,2,2,6,5,7,11,300,1023,18,0.0,0.0,11.2,-1,68,3,20041
2020-02-29,17,17,3,7,7,6,9,10,14,183,1017,23,0.0,0.0,10.1,1,58,3,20041
