date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,7,7,-5,0,0,6,1,3,3,110,1030,5,0.0,0.0,8.3,-13,37,1,13281
2020-01-23,6,6,-3,0,0,5,2,4,4,110,1025,6,5.9,0.0,5.1,-5,60,1,13281
2020-01-24,8,8,2,3,3,4,5,6,4,142,1016,7,50.5,0.0,5.1,4,97,2,13281
2020-01-25,7,7,-1,1,1,6,4,5,6,301,1018,9,0.0,0.0,10.2,0,82,2,13281
2020-01-26,10,10,-1,2,2,6,4,6,6,299,1018,9,0.0,0.0,10.2,-1,74,3,13281
2020-01-27,9,9,3,3,3,4,5,7,6,282,1014,9,1.5,0.0,5.1,3,87,2,13281
2020-01-28,12,12,0,3,3,6,5,7,5,317,1017,8,0.0,0.0,10.2,0,73,3,13281
2020-01-29,9,9,2,4,4,6,5,7,3,131,1017,5,0.0,0.0,10.0,1,76,3,13281
2020-01-30,7,7,2,5,5,5,5,6,2,138,1020,3,0.0,0.0,5.3,3,87,2,13281
2020-01-31,4,4,-5,1,1,5,3,3,3,111,1022,4,6.0,0.0,5.3,3,94,1,13281
2020-02-01,8,8,1,2,2,4,4,5,5,288,1017,8,0.8,0.0,5.4,2,87,2,13281
2020-02-02,12,12,0,3,3,5,6,7,7,274,1015,12,0.1,0.0,10.7,1,77,3,13281
2020-02-03,18,18,5,10,10,6,11,14,5,262,1017,9,0.0,0.0,10.7,4,69,4,13281
2020-02-04,13,13,8,10,10,5,10,11,4,246,1015,8,4.1,0.0,6.9,8,87,3,13281
2020-02-05,14,14,11,13,13,4,13,14,5,196,1011,9,19.2,0.0,5.4,13,99,3,13281
2020-02-06,16,16,11,13,13,3,14,15,7,223,998,11,139.6,0.0,5.4,13,98,3,13281
2020-02-07,1,1,-4,-4,-4,4,1,1,13,283,1008,17,6.0,0.9,8.5,-3,77,1,13281
2020-02-08,2,2,-4,-2,-2,4,-1,0,3,193,1025,5,7.2,6.2,7.0,-4,82,1,13281
2020-02-09,8,8,-2,1,1,6,2,4,3,139,1031,4,0.0,0.0,10.9,0,85,2,13281
2020-02-10,8,8,0,4,4,4,4,6,2,165,1025,3,37.9,0.0,5.4,4,92,2,13281
2020-02-11,15,15,9,11,11,4,12,13,4,256,1016,8,60.5,0.0,5.4,11,97,3,13281
2020-02-12,11,11,3,9,9,1,10,11,4,111,1016,6,1.7,0.0,5.5,10,97,3,13281
2020-02-13,16,16,3,10,10,5,11,13,9,290,1013,14,17.9,0.0,8.5,9,91,3,13281
