date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,2,2,-2,-4,-4,4,0,1,11,166,1022,16,10.8,0.7,5.0,-2,85,1,29119
2020-01-23,6,6,2,1,1,4,4,4,6,255,1015,9,8.4,0.0,5.0,3,94,1,29119
2020-01-24,1,1,-2,-5,-5,5,0,0,11,296,1017,15,1.0,0.3,5.0,-1,91,1,29119
2020-01-25,10,10,-3,1,1,4,3,4,4,219,1021,6,0.0,0.0,10.0,-1,80,1,29119
2020-01-26,11,11,4,5,5,5,6,8,4,270,1016,7,0.0,0.0,8.3,5,89,2,29119
2020-01-27,13,13,3,8,8,5,9,9,3,243,1016,6,0.0,0.0,10.1,3,79,3,29119
2020-01-28,9,9,4,2,2,4,5,6,9,105,1017,12,7.6,0.0,5.1,4,92,2,29119
2020-01-29,5,5,2,0,0,5,3,4,7,16,1019,10,12.9,0.0,5.1,2,93,1,29119
2020-01-30,5,5,1,1,1,6,3,3,3,144,1022,4,0.0,0.0,5.1,1,89,1,29119
2020-01-31,9,9,1,2,2,4,4,5,5,241,1021,8,0.1,0.0,6.7,2,86,1,29119
2020-02-01,10,10,0,2,2,6,5,5,7,271,1020,12,0.1,0.0,10.2,0,73,3,29119
2020-02-02,17,17,6,8,8,6,11,11,10,229,1013,19,0.0,0.0,10.3,4,67,4,29119
2020-02-03,17,17,11,12,12,6,14,14,15,203,1005,24,0.2,0.0,10.0,8,68,4,29119
2020-02-04,6,6,0,3,3,3,5,6,8,22,1011,11,5.9,0.0,5.1,3,87,2,29119
2020-02-05,3,3,-3,-3,-3,4,1,2,7,132,1012,10,20.1,0.0,5.2,0,94,1,29119
2020-02-06,-1,-1,-7,-9,-9,4,-4,-4,7,341,1008,9,0.2,0.0,5.2,-6,89,1,29119
2020-02-07,5,5,-6,-4,-4,6,-1,0,5,242,1012,9,0.0,0.0,8.4,-3,85,1,29119
2020-02-08,8,8,-2,1,1,6,2,4,4,159,1022,7,0.0,0.0,10.4,-2,73,1,29119
2020-02-09,13,13,5,7,7,5,10,11,14,200,1016,23,6.3,0.0,5.2,7,86,3,29119
2020-02-10,7,7,1,0,0,5,4,4,8,31,1020,11,9.6,0.0,10.0,1,85,1,29119
2020-02-11,6,6,-1,-1,-1,5,3,3,7,33,1024,10,0.3,0.0,8.4,-1,81,1,29119
2020-02-12,7,7,3,2,2,3,5,4,7,184,1014,10,27.9,0.0,5.2,3,93,1,29119
2020-02-13,-2,-2,-8,-9,-9,5,-4,-5,10,123,1027,13,2.5,3.4,10.5,-8,76,2,29119
2020-02-14,6,6,-8,-6,-6,6,-2,-1,6,155,1033,9,0.0,0.0,10.5,-12,50,2,29119
2020-02-15,10,10,-2,0,0,6,4,6,10,212,1023,16,0.0,0.0,8.4,-2,64,2,29119
2020-02-16,12,12,4,7,7,5,8,8,5,121,1017,8,0.1,0.0,6.9,5,84,2,29119
2020-02-17,14,14,10,11,11,4,12,13,6,202,1011,10,2.2,0.0,5.5,11,92,3,29119
2020-02-18,6,6,1,1,1,5,5,5,11,29,1023,14,1.4,0.0,10.1,2,80,1,29119
2020-02-19,8,8,-2,-1,-1,6,3,4,8,94,1031,13,0.0,0.0,11.0,-3,67,2,29119
2020-02-20,3,3,-4,-4,-4,5,1,1,11,20,1037,14,0.2,0.1,8.6,-4,72,1,29119
2020-02-21,7,7,-6,-2,-2,6,1,1,4,185,1038,7,0.0,0.0,11.5,-13,43,2,29119
2020-02-22,10,10,-2,0,0,6,3,5,8,204,1027,13,0.0,0.0,11.5,-5,55,3,29119
2020-02-23,10,10,3,4,4,5,7,8,7,198,1017,11,6.1,0.0,5.8,5,85,2,29119
2020-02-24,12,12,7,7,7,4,10,11,10,238,1004,15,10.9,0.0,8.7,8,90,3,29119
2020-02-25,9,9,2,3,3,4,6,7,9,264,1012,12,2.5,0.0,5.8,3,85,2,29119
2020-02-26,3,3,-3,-6,-6,3,-1,0,13,328,1025,17,2.3,2.0,7.2,-4,80,1,29119
2020-02-27,9,9,-3,-1,-1,6,2,3,8,239,1025,12,0.0,0.0,8.7,-5,60,1,29119
2020-02-28,12,12,-1,2,2,5,5,6,9,283,1024,13,0.4,0.1,10.2,1,76,2,29119
2020-02-29,16,16,2,8,8,6,9,10,7,186,1022,11,0.0,0.0,10.2,2,65,3,29119
2020-03-01,15,15,10,11,11,6,13,13,12,200,1010,20,3.0,0.0,5.8,9,81,3,29119
2020-03-02,16,16,9,12,12,5,13,13,6,24,1008,9,4.6,0.0,5.8,11,91,3,29119
2020-03-03,16,16,5,9,9,4,10,11,5,289,1012,8,0.0,0.0,11.6,4,72,4,29119
2020-03-04,14,14,7,9,9,6,10,11,5,24,1017,8,0.0,0.0,7.3,2,61,3,29119
2020-03-05,15,15,4,8,8,6,10,10,7,300,1023,12,0.0,0.0,11.6,1,59,4,29119
2020-03-06,12,12,1,4,4,6,6,7,6,12,1033,11,0.0,0.0,11.6,-3,55,3,29119
2020-03-07,15,15,3,6,6,6,8,10,8,172,1030,13,0.0,0.0,10.2,1,60,2,29119
2020-03-08,17,17,6,9,9,6,11,12,13,190,1024,20,0.0,0.0,11.6,3,58,4,29119
2020-03-09,15,15,8,10,10,3,13,14,16,198,1017,24,9.4,0.0,5.9,10,85,3,29119
2020-03-10,17,17,3,8,8,5,9,10,5,93,1024,7,0.1,0.0,10.2,5,76,3,29119
2020-03-11,22,22,11,14,14,5,15,16,6,176,1015,11,9.9,0.0,7.4,12,83,4,29119
2020-03-12,23,23,14,17,17,4,18,20,11,244,1008,16,2.5,0.0,8.8,14,81,5,29119
2020-03-13,11,11,6,5,5,6,8,9,12,83,1023,17,2.4,0.0,8.8,3,67,2,29119
2020-03-14,7,7,1,3,3,4,6,7,10,88,1025,15,43.6,0.0,6.0,5,95,2,29119
2020-03-15,11,11,4,4,4,6,7,7,8,76,1031,11,0.0,0.0,6.0,4,84,2,29119
2020-03-16,9,9,3,5,5,2,6,7,5,136,1025,7,2.5,0.0,6.0,6,92,2,29119
2020-03-17,16,16,7,9,9,4,10,11,6,98,1023,9,0.0,0.0,7.4,8,87,3,29119
2020-03-18,19,19,10,15,15,5,16,17,10,203,1015,16,27.6,0.0,6.0,14,92,4,29119
2020-03-19,22,22,17,19,19,5,19,19,16,211,1011,25,31.9,0.0,6.0,17,88,4,29119
2020-03-20,10,10,3,7,7,6,10,9,12,119,1024,18,0.5,0.0,8.8,6,79,2,29119
2020-03-21,13,13,-1,3,3,6,6,7,6,93,1031,9,0.0,0.0,11.6,0,67,3,29119
2020-03-22,13,13,4,7,7,4,8,8,7,152,1022,10,11.6,0.0,6.1,6,88,2,29119
2020-03-23,18,18,6,11,11,4,12,13,5,101,1019,8,0.0,0.0,11.6,8,84,4,29119
2020-03-24,20,20,9,13,13,4,14,15,8,51,1012,13,16.5,0.0,10.2,11,87,3,29119
2020-03-25,20,20,6,12,12,4,13,15,8,185,1012,12,0.0,0.0,11.6,10,82,5,29119
2020-03-26,26,26,16,20,20,6,21,21,11,215,1006,18,0.0,0.0,11.6,17,82,6,29119
2020-03-27,24,24,19,21,21,5,22,22,11,213,1005,17,0.6,0.0,6.1,19,89,5,29119
2020-03-28,20,20,12,17,17,5,18,19,14,223,1005,22,8.3,0.0,8.9,12,72,4,29119
2020-03-29,18,18,6,10,10,6,11,13,9,261,1019,14,0.0,0.0,10.2,4,64,4,29119
2020-03-30,19,19,9,13,13,6,14,15,6,132,1020,9,2.5,0.0,10.2,6,63,4,29119
2020-03-31,17,17,8,10,10,5,12,13,8,235,1016,11,17.9,0.0,7.5,8,79,3,29119
2020-04-01,19,19,8,13,13,6,13,15,6,182,1015,10,0.0,0.0,8.9,8,70,3,29119
2020-04-02,20,20,11,14,14,6,15,16,12,169,1013,18,1.8,0.0,10.3,10,73,4,29119
2020-04-03,14,14,1,9,9,6,10,12,7,330,1017,10,8.8,0.0,6.2,9,94,3,29119
2020-04-04,11,11,1,4,4,5,6,7,6,54,1020,8,0.2,0.0,6.4,4,86,2,29119
2020-04-05,15,15,7,11,11,3,12,12,4,182,1018,6,1.1,0.0,6.4,11,93,3,29119
2020-04-06,20,20,11,15,15,3,16,17,8,202,1016,13,0.1,0.0,6.5,13,88,4,29119
2020-04-07,25,25,16,20,20,6,21,21,10,219,1010,16,0.0,0.0,10.3,18,87,5,29119
2020-04-08,27,27,16,21,22,4,22,23,8,219,1007,13,1.4,0.0,11.6,17,80,6,29119
2020-04-09,16,16,8,11,11,6,12,13,8,246,1017,13,1.3,0.0,11.6,5,65,4,29119
2020-04-10,16,16,0,7,7,6,9,9,5,162,1021,8,0.0,0.0,11.6,-2,52,3,29119
2020-04-11,19,19,7,11,11,5,13,14,12,190,1011,18,1.9,0.0,9.1,7,69,3,29119
2020-04-12,22,22,15,18,18,5,19,20,14,175,1000,23,8.5,0.0,7.8,13,89,4,29119
2020-04-13,8,8,-2,-1,-1,6,3,4,11,351,1021,15,0.0,0.7,7.8,-5,58,1,29119
2020-04-14,11,11,1,4,4,4,6,7,4,38,1026,5,1.0,0.7,10.3,-2,63,2,29119
2020-04-15,14,14,0,4,4,6,6,8,7,252,1021,10,0.0,0.0,11.6,0,64,3,29119
2020-04-16,17,17,3,9,9,6,10,12,10,187,1019,16,0.0,0.0,11.6,3,61,4,29119
2020-04-17,11,11,5,7,7,6,9,9,10,350,1018,15,4.8,0.0,6.6,6,83,2,29119
2020-04-18,17,17,-2,6,6,5,8,10,6,182,1018,9,0.0,0.0,11.6,1,66,3,29119
2020-04-19,16,16,10,11,11,5,12,13,5,74,1008,8,10.9,0.0,6.6,11,94,3,29119
2020-04-20,20,20,8,14,14,5,14,16,6,232,1011,9,8.6,0.0,10.4,11,82,4,29119
2020-04-21,23,23,9,16,16,6,17,18,3,112,1015,6,1.0,0.0,11.6,9,68,5,29119
2020-04-22,18,18,13,15,15,5,15,17,12,160,1008,21,15.6,0.0,6.6,13,83,4,29119
2020-04-23,20,20,12,15,15,4,16,16,9,317,1003,14,1.6,0.0,7.9,13,85,4,29119
2020-04-24,19,19,12,15,15,5,15,17,6,151,1007,10,16.4,0.0,9.2,13,85,4,29119
2020-04-25,18,18,10,11,11,5,13,13,14,325,1012,20,7.3,0.0,8.0,9,82,3,29119
2020-04-26,21,21,7,14,14,6,14,16,4,276,1021,7,0.0,0.0,11.6,7,69,5,29119
2020-04-27,17,17,12,15,15,6,15,16,10,186,1018,17,3.7,0.0,8.1,11,74,4,29119
2020-04-28,23,23,15,18,18,5,19,20,11,203,1010,18,57.7,0.0,6.9,16,89,4,29119
2020-04-29,17,17,8,11,11,5,13,13,13,322,1013,19,37.8,0.0,10.4,9,79,3,29119
2020-04-30,20,20,7,14,14,4,15,16,6,300,1017,9,0.0,0.0,11.6,9,75,5,29119
2020-05-01,25,25,11,17,17,6,18,20,9,188,1014,15,0.0,0.0,11.6,12,72,5,29119
2020-05-02,26,26,16,21,21,5,21,22,9,204,1013,14,1.6,0.0,9.3,17,81,5,29119
2020-05-03,22,22,18,20,20,4,21,21,6,235,1013,10,12.2,0.0,6.9,20,96,5,29119
2020-05-04,25,25,17,20,20,5,21,21,11,159,1010,17,11.5,0.0,8.1,19,92,5,29119
2020-05-05,19,19,11,14,14,5,15,16,12,330,1016,17,6.8,0.0,11.6,10,74,5,29119
2020-05-06,18,18,7,12,12,6,13,14,7,235,1023,10,0.0,0.0,11.6,6,71,4,29119
2020-05-07,21,21,8,14,14,6,14,16,6,188,1018,10,0.6,0.0,11.6,9,76,5,29119
2020-05-08,15,15,7,10,10,5,12,13,12,7,1017,16,40.6,0.0,10.4,8,78,3,29119
2020-05-09,18,18,3,10,10,6,11,13,5,187,1024,8,0.0,0.0,11.6,4,67,4,29119
2020-05-10,15,15,7,10,10,6,11,12,7,343,1025,10,0.0,0.0,11.6,5,72,4,29119
2020-05-11,10,10,0,4,4,5,6,8,5,47,1027,8,3.3,0.0,7.0,3,78,2,29119
2020-05-12,9,9,3,5,5,4,8,8,9,107,1023,14,41.8,0.0,7.0,7,98,2,29119
2020-05-13,23,23,10,16,16,4,17,18,10,188,1016,14,1.6,0.0,7.0,14,88,4,29119
2020-05-14,25,25,17,20,20,5,21,22,13,195,1012,19,2.2,0.0,8.2,18,86,5,29119
2020-05-15,24,24,19,21,21,4,22,21,8,167,1011,14,33.6,0.0,7.0,20,94,5,29119
2020-05-16,27,27,19,21,23,5,23,23,8,220,1010,14,17.0,0.0,7.1,19,89,5,29119
2020-05-17,26,26,18,21,23,5,23,22,5,70,1014,9,10.7,0.0,9.3,18,90,5,29119
