date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,2,2,-5,-7,-7,6,-2,-1,11,177,1027,16,0.1,0.0,8.3,-8,63,1,17035
2020-01-23,3,3,-2,-4,-4,4,1,1,10,165,1019,16,2.4,0.0,5.0,-2,84,1,17035
2020-01-24,5,5,2,0,0,3,3,3,6,251,1012,10,2.0,0.3,5.0,2,97,1,17035
2020-01-25,2,2,0,-5,-5,5,1,1,13,264,1016,18,0.2,0.1,5.0,-1,88,1,17035
2020-01-26,5,5,-3,-3,-3,5,0,1,7,256,1017,11,0.1,0.1,10.0,-3,81,1,17035
2020-01-27,3,3,-2,-3,-3,5,0,1,7,304,1017,9,0.0,0.0,5.0,-2,86,1,17035
2020-01-28,1,1,-1,-3,-3,6,0,0,5,309,1020,7,0.0,0.0,5.0,-3,84,1,17035
2020-01-29,2,2,-2,-3,-3,6,0,1,6,58,1021,8,0.1,0.0,5.0,-3,82,1,17035
2020-01-30,4,4,-2,-1,-1,6,0,1,3,142,1023,4,0.0,0.0,6.7,-3,78,1,17035
2020-01-31,3,3,0,0,0,3,1,1,4,123,1022,6,0.6,0.2,5.1,0,91,1,17035
2020-02-01,4,4,2,0,0,4,3,3,9,265,1017,13,0.1,0.0,5.1,1,86,1,17035
2020-02-02,14,14,1,4,4,6,7,9,13,260,1008,20,0.0,0.0,10.6,3,77,3,17035
2020-02-03,16,16,7,9,9,4,11,12,11,200,1007,17,0.0,0.0,10.6,8,82,4,17035
2020-02-04,9,9,1,3,3,2,7,6,15,24,1011,21,2.5,0.0,5.3,4,85,2,17035
2020-02-05,4,4,-1,-5,-5,5,1,1,14,55,1014,20,1.8,0.0,8.5,-2,81,1,17035
2020-02-06,0,0,-4,-7,-7,5,-2,-1,10,240,1003,14,0.3,0.2,5.3,-3,90,1,17035
2020-02-07,2,2,-5,-7,-7,5,-2,-2,9,282,1009,12,0.2,0.0,10.0,-5,82,2,17035
