date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,1,1,-2,-3,-3,5,0,0,7,211,1014,12,1.1,0.9,6.5,-7,61,1,56019
2020-01-23,2,2,-3,-4,-4,6,-1,-1,4,170,1022,7,0.0,0.0,9.7,-10,52,2,56019
2020-01-24,6,6,-1,0,0,6,2,3,4,191,1016,8,0.0,0.0,9.7,-5,61,2,56019
2020-01-25,4,4,-1,0,0,6,1,2,4,170,1016,7,0.0,0.0,9.8,-4,68,2,56019
2020-01-26,3,3,-5,-2,-2,6,0,0,4,141,1018,7,0.0,0.0,9.8,-7,60,2,56019
2020-01-27,1,1,-1,-4,-4,4,0,0,8,343,1016,12,1.8,0.9,4.9,-5,74,1,56019
2020-01-28,4,4,-4,-3,-3,5,0,0,5,202,1020,9,0.2,0.2,9.8,-9,51,2,56019
2020-01-29,2,2,-2,-2,-2,5,0,0,4,238,1019,7,0.3,0.3,8.3,-3,78,1,56019
2020-01-30,1,1,-4,-6,-6,4,-1,-1,11,323,1021,17,2.1,1.5,4.9,-9,58,1,56019
2020-01-31,6,6,-3,-1,-1,6,1,3,4,238,1021,8,0.1,0.0,9.9,-8,53,2,56019
2020-02-01,9,9,3,3,3,6,6,7,9,204,1015,19,0.0,0.0,9.9,-6,44,2,56019
2020-02-02,-1,-1,-6,-4,-4,4,-1,-2,7,70,1012,11,4.4,3.7,8.3,-5,76,1,56019
2020-02-03,-8,-8,-11,-15,-15,1,-9,-9,9,183,1019,12,26.2,22.3,5.0,-10,95,1,56019
2020-02-04,-8,-8,-16,-17,-17,4,-13,-12,5,186,1027,9,2.2,1.9,10.0,-16,78,2,56019
2020-02-05,-5,-5,-13,-13,-13,6,-9,-8,5,187,1017,8,0.0,0.0,10.0,-17,55,2,56019
2020-02-06,-2,-2,-7,-9,-9,4,-4,-3,10,326,1009,15,1.4,0.9,5.0,-7,79,1,56019
2020-02-07,-4,-4,-9,-9,-9,4,-6,-6,4,161,1016,9,1.6,1.4,5.0,-11,74,1,56019
2020-02-08,3,3,-8,-8,-8,5,-3,-1,9,290,1010,17,1.3,1.0,10.0,-7,74,1,56019
2020-02-09,-6,-6,-13,-15,-15,5,-9,-9,10,193,1025,17,3.2,2.7,10.1,-12,80,1,56019
2020-02-10,-5,-5,-12,-13,-13,4,-9,-8,7,332,1027,12,2.3,1.9,6.7,-12,77,1,56019
2020-02-11,0,0,-13,-11,-11,6,-7,-5,5,133,1021,9,0.0,0.0,10.2,-14,60,2,56019
2020-02-12,-6,-6,-13,-15,-15,2,-9,-9,10,101,1024,16,6.3,1.6,6.7,-10,90,1,56019
2020-02-13,-5,-5,-14,-14,-14,5,-10,-9,6,172,1023,10,1.3,1.0,10.2,-13,80,1,56019
2020-02-14,3,3,-6,-5,-5,6,-1,0,7,200,1012,14,0.0,0.0,10.3,-9,61,2,56019
2020-02-15,-2,-2,-10,-11,-11,6,-7,-6,6,192,1019,11,0.0,0.0,10.3,-13,61,2,56019
2020-02-16,1,1,-6,-6,-6,5,-3,-2,4,216,1014,8,2.3,2.0,10.0,-7,74,1,56019
2020-02-17,-4,-4,-11,-11,-11,2,-7,-6,6,84,1020,11,9.5,8.1,6.8,-9,85,1,56019
2020-02-18,-7,-7,-14,-15,-15,5,-11,-10,5,145,1031,8,0.7,0.5,10.0,-15,72,1,56019
2020-02-19,-7,-7,-16,-16,-16,5,-12,-11,3,175,1037,6,0.3,0.2,10.0,-16,73,1,56019
2020-02-20,1,1,-14,-10,-10,6,-7,-5,4,194,1036,9,0.0,0.0,10.8,-16,51,2,56019
2020-02-21,3,3,-5,-4,-4,5,-1,0,5,277,1026,10,0.0,0.0,10.1,-12,49,1,56019
2020-02-22,3,3,-3,-2,-2,5,0,1,4,157,1019,9,0.0,0.0,10.9,-8,59,1,56019
2020-02-23,2,2,-5,-4,-4,6,-1,-1,6,185,1016,11,0.0,0.0,10.9,-9,59,2,56019
2020-02-24,-1,-1,-8,-10,-10,2,-4,-3,17,333,1015,28,2.1,0.6,8.5,-8,73,1,56019
2020-02-25,-7,-7,-12,-17,-17,3,-9,-9,13,217,1036,22,5.3,1.4,8.5,-12,80,1,56019
2020-02-26,0,0,-11,-9,-9,6,-6,-4,4,175,1029,7,0.0,0.0,11.0,-13,58,2,56019
2020-02-27,1,1,-6,-6,-6,4,-3,-3,5,183,1026,11,5.7,4.8,11.1,-7,77,2,56019
2020-02-28,4,4,-3,-3,-3,4,0,1,5,189,1024,10,0.0,0.0,11.1,-6,66,1,56019
2020-02-29,6,6,1,0,0,6,3,4,7,205,1010,15,0.0,0.0,11.1,-5,57,2,56019
2020-03-01,-3,-3,-8,-10,-10,3,-4,-4,10,350,1018,16,2.0,1.1,5.6,-7,84,1,56019
2020-03-02,1,1,-9,-8,-8,6,-4,-3,5,163,1013,9,0.1,0.0,11.2,-10,64,2,56019
2020-03-03,5,5,-5,-3,-3,5,0,2,7,303,1012,13,0.1,0.1,11.2,-5,66,2,56019
2020-03-04,7,7,-1,0,0,5,3,4,8,249,1014,15,3.8,3.2,11.2,-6,58,2,56019
2020-03-05,0,0,-8,-8,-8,5,-4,-4,7,167,1029,14,5.5,4.7,11.6,-8,72,2,56019
2020-03-06,8,8,2,2,2,6,5,6,7,226,1019,16,0.0,0.0,11.6,-4,53,3,56019
2020-03-07,12,12,4,4,4,6,7,8,9,242,1009,18,0.0,0.0,10.2,-4,48,2,56019
2020-03-08,4,4,-3,-1,-1,5,2,1,8,92,1010,14,3.0,2.6,7.3,-2,77,1,56019
2020-03-09,7,7,-3,0,0,6,2,3,4,113,1016,7,0.0,0.0,11.6,-4,70,2,56019
2020-03-10,5,5,-3,-1,-1,4,0,1,4,84,1019,5,0.8,0.7,11.6,-3,78,2,56019
2020-03-11,8,8,0,2,2,6,5,6,6,202,1010,12,0.0,0.0,11.6,-5,54,3,56019
2020-03-12,-2,-2,-6,-9,-9,2,-4,-4,10,135,1019,16,13.2,7.0,5.9,-6,84,1,56019
2020-03-13,-2,-2,-7,-8,-8,3,-4,-4,7,178,1022,11,7.3,6.2,6.0,-7,83,1,56019
2020-03-14,3,3,-6,-7,-7,4,-2,-2,9,183,1017,14,4.7,4.0,10.2,-3,94,1,56019
2020-03-15,-2,-2,-7,-8,-8,5,-4,-4,5,37,1023,8,0.0,0.0,7.4,-6,90,1,56019
2020-03-16,-4,-4,-11,-10,-10,5,-7,-7,4,53,1027,6,0.4,0.3,8.8,-8,90,1,56019
2020-03-17,7,7,-4,-2,-2,6,1,3,6,183,1013,11,0.0,0.0,11.6,-4,71,2,56019
2020-03-18,4,4,-5,-5,-5,5,-1,-1,6,95,1013,10,0.1,0.0,7.4,-4,84,1,56019
2020-03-19,-3,-3,-8,-11,-11,3,-5,-4,13,181,1022,18,2.9,2.2,6.0,-7,85,1,56019
2020-03-20,2,2,-10,-9,-9,4,-5,-3,8,121,1029,11,1.4,1.2,11.6,-9,75,2,56019
2020-03-21,7,7,-3,0,0,6,1,3,3,102,1019,6,0.0,0.0,11.6,-6,60,2,56019
2020-03-22,3,3,-2,-2,-2,5,0,1,6,186,1015,8,1.2,1.0,8.8,-4,71,1,56019
2020-03-23,9,9,-1,2,2,6,4,5,5,137,1010,9,0.0,0.0,11.6,-7,48,3,56019
2020-03-24,9,9,2,3,3,6,6,6,7,208,1008,12,0.2,0.0,10.2,-5,50,2,56019
2020-03-25,8,8,-1,1,1,5,3,4,5,190,1008,6,1.0,0.4,9.0,-2,74,1,56019
2020-03-26,3,3,-2,-2,-2,4,0,1,4,109,1007,5,5.7,4.8,7.7,-4,78,1,56019
