date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,3,3,-4,-4,-4,6,-1,0,6,183,1028,9,0.1,0.0,6.7,-8,59,1,21225
2020-01-23,3,3,-1,-2,-2,4,2,2,8,159,1020,14,3.6,0.0,5.0,-1,81,1,21225
2020-01-24,5,5,2,1,1,2,4,4,8,227,1012,12,1.6,0.3,5.0,3,95,1,21225
2020-01-25,4,4,0,-2,-2,5,1,2,9,258,1018,13,0.1,0.1,5.0,-1,85,1,21225
2020-01-26,5,5,-1,1,1,4,3,3,4,204,1018,6,1.1,0.0,5.0,1,91,1,21225
2020-01-27,3,3,1,0,0,5,3,2,6,327,1016,9,0.2,0.0,6.7,1,88,1,21225
2020-01-28,5,5,-1,0,0,6,2,3,4,133,1020,7,0.0,0.0,8.4,-1,83,1,21225
2020-01-29,3,3,1,-1,-1,4,2,2,6,43,1020,9,1.3,0.0,5.3,0,88,1,21225
2020-01-30,6,6,2,2,2,4,3,4,4,210,1022,6,0.1,0.0,5.3,1,84,1,21225
2020-01-31,7,7,4,3,3,5,5,5,4,47,1021,6,2.0,0.0,5.3,3,89,2,21225
2020-02-01,8,8,3,3,3,5,5,6,6,254,1018,9,0.0,0.0,8.4,3,85,2,21225
2020-02-02,14,14,3,5,5,6,8,10,11,239,1012,19,0.0,0.0,10.6,5,78,3,21225
2020-02-03,17,17,11,12,12,6,13,14,13,207,1010,21,0.1,0.0,10.6,9,75,4,21225
2020-02-04,14,14,6,11,11,4,12,13,9,304,1009,14,38.5,0.0,5.3,11,94,3,21225
2020-02-05,6,6,3,1,1,5,4,5,9,56,1010,13,4.6,0.0,5.3,3,91,1,21225
2020-02-06,3,3,-1,-2,-2,4,1,2,9,337,1002,11,1.2,0.1,5.3,0,91,1,21225
2020-02-07,3,3,-4,-5,-5,4,-1,0,9,267,1010,13,0.8,0.7,5.4,-4,77,1,21225
2020-02-08,4,4,-1,-3,-3,6,1,2,8,280,1023,11,0.0,0.0,10.0,-4,73,2,21225
2020-02-09,14,14,-1,3,3,5,6,7,12,179,1023,21,2.2,0.0,6.9,2,75,2,21225
