date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,9,9,0,2,2,6,5,5,8,77,1026,12,0.0,0.0,10.7,-1,69,3,22103
2020-01-23,15,15,7,9,9,4,11,13,9,140,1017,15,8.5,0.0,5.4,10,88,3,22103
2020-01-24,16,16,9,10,10,6,12,12,8,294,1018,12,0.2,0.0,10.7,7,76,4,22103
2020-01-25,15,15,6,10,10,6,10,11,2,197,1022,4,0.0,0.0,10.0,6,74,3,22103
2020-01-26,11,11,5,9,9,4,10,10,5,120,1019,7,16.7,0.0,5.4,9,89,3,22103
2020-01-27,18,18,12,14,14,4,14,15,6,121,1016,9,0.2,0.0,10.8,12,87,5,22103
2020-01-28,16,16,8,11,11,6,12,13,7,113,1016,10,0.0,0.0,10.8,9,83,4,22103
2020-01-29,16,16,10,12,12,5,13,14,8,236,1012,13,12.7,0.0,5.4,11,89,3,22103
2020-01-30,15,15,6,9,9,4,10,11,7,96,1018,10,0.0,0.0,10.8,7,83,4,22103
2020-01-31,16,16,10,12,12,5,12,13,5,347,1018,8,8.4,0.0,8.5,10,86,3,22103
2020-02-01,13,13,7,9,9,6,10,11,7,304,1022,12,0.2,0.0,10.1,6,78,3,22103
2020-02-02,18,18,8,12,12,6,12,13,6,248,1022,11,0.0,0.0,10.9,7,71,4,22103
2020-02-03,20,20,12,15,15,6,15,17,8,187,1018,14,0.0,0.0,10.1,11,79,5,22103
2020-02-04,22,22,16,19,19,6,19,20,10,199,1014,18,0.1,0.0,5.4,16,86,4,22103
2020-02-05,21,21,16,19,19,5,19,20,11,170,1008,20,15.8,0.0,5.5,18,92,4,22103
2020-02-06,16,16,8,12,12,5,14,13,15,293,1003,23,34.3,0.0,5.5,11,84,3,22103
2020-02-07,13,13,3,6,6,6,8,9,8,258,1016,13,0.3,0.0,10.9,0,58,3,22103
2020-02-08,18,18,9,12,12,6,13,15,7,273,1023,12,0.8,0.0,5.5,10,82,3,22103
2020-02-09,19,19,12,14,14,6,15,17,11,129,1024,18,0.0,0.0,10.1,12,81,5,22103
2020-02-10,23,23,17,20,20,5,20,21,11,177,1019,20,11.3,0.0,7.0,18,88,5,22103
2020-02-11,24,24,18,20,20,3,21,21,5,187,1017,9,3.9,0.0,5.5,19,92,5,22103
2020-02-12,23,23,19,21,21,5,21,21,11,180,1013,20,6.1,0.0,5.5,19,90,5,22103
2020-02-13,15,15,10,14,14,6,15,15,11,341,1017,16,3.4,0.0,11.0,12,82,4,22103
2020-02-14,14,14,4,6,6,6,8,9,10,19,1028,14,0.0,0.0,11.1,2,67,3,22103
2020-02-15,16,16,4,8,8,6,10,11,9,103,1026,14,0.0,0.0,11.1,5,72,4,22103
2020-02-16,15,15,12,13,13,4,14,14,7,96,1019,11,6.4,0.0,5.5,13,92,3,22103
2020-02-17,18,18,11,14,14,4,14,15,6,124,1016,10,0.4,0.0,5.6,13,93,4,22103
2020-02-18,24,24,17,20,20,3,21,21,6,182,1017,10,5.7,0.0,5.6,19,92,5,22103
2020-02-19,18,18,11,17,17,5,17,18,7,49,1023,11,1.9,0.0,5.6,16,91,4,22103
2020-02-20,16,16,8,11,11,3,13,14,10,150,1022,15,12.6,0.0,5.6,12,93,3,22103
2020-02-21,11,11,3,4,4,5,7,7,12,15,1032,16,0.3,0.0,11.2,1,68,3,22103
2020-02-22,14,14,1,6,6,6,7,9,6,107,1030,9,0.0,0.0,11.2,2,71,3,22103
2020-02-23,17,17,9,12,12,6,12,14,5,121,1023,8,0.0,0.0,11.2,6,68,4,22103
2020-02-24,21,21,12,16,16,6,17,17,8,195,1013,14,0.3,0.0,7.1,13,83,4,22103
2020-02-25,19,19,14,16,16,5,16,17,5,308,1012,8,1.2,0.0,10.1,13,79,5,22103
2020-02-26,12,12,7,8,8,6,10,11,12,307,1020,16,0.0,0.0,11.3,4,67,4,22103
2020-02-27,11,11,2,4,4,6,6,7,7,306,1028,11,0.0,0.0,11.3,0,63,3,22103
2020-02-28,16,16,4,8,8,6,9,11,8,271,1026,13,0.0,0.0,11.3,2,62,4,22103
2020-02-29,18,18,7,12,12,6,12,14,4,248,1027,7,0.0,0.0,10.1,4,58,3,22103
2020-03-01,19,19,10,15,15,6,15,16,8,159,1022,14,0.1,0.0,11.3,8,65,5,22103
2020-03-02,22,22,16,19,19,6,20,20,11,212,1015,20,4.4,0.0,5.9,16,82,4,22103
2020-03-03,24,24,18,20,20,5,21,21,7,217,1012,12,0.9,0.0,8.7,18,86,5,22103
