date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,9,9,-2,1,1,6,3,5,6,63,1027,9,0.0,0.0,8.5,-6,52,1,12131
2020-01-23,16,16,6,9,9,5,10,11,6,105,1019,9,5.8,0.0,5.4,6,77,3,12131
2020-01-24,17,17,10,14,14,5,15,15,5,303,1016,8,0.4,0.0,6.9,10,79,4,12131
2020-01-25,14,14,5,8,8,6,9,10,6,328,1021,9,0.0,0.0,10.7,3,67,3,12131
2020-01-26,11,11,6,8,8,4,9,9,3,237,1020,5,1.1,0.0,6.9,5,79,2,12131
2020-01-27,16,16,9,11,11,5,11,13,5,21,1015,7,2.8,0.0,8.5,10,90,3,12131
2020-01-28,17,17,7,11,11,4,12,13,4,64,1017,7,0.0,0.0,10.8,5,71,4,12131
2020-01-29,12,12,7,8,8,5,10,11,7,87,1014,12,1.7,0.0,7.0,5,75,3,12131
2020-01-30,16,16,5,9,9,4,10,12,7,61,1018,11,0.0,0.0,10.8,6,79,4,12131
2020-01-31,12,12,9,10,10,3,11,11,6,51,1017,9,7.7,0.0,5.4,9,91,3,12131
2020-02-01,14,14,8,9,9,6,10,12,6,316,1019,9,0.4,0.0,7.0,7,82,3,12131
2020-02-02,18,18,5,10,10,6,12,13,6,261,1021,10,0.0,0.0,10.9,4,68,4,12131
2020-02-03,21,21,10,15,15,6,16,17,5,219,1020,9,0.0,0.0,10.9,10,76,5,12131
2020-02-04,22,22,13,18,18,5,19,19,8,199,1017,12,0.1,0.0,5.4,15,83,4,12131
2020-02-05,24,24,15,19,19,3,20,21,10,185,1012,15,26.0,0.0,5.5,18,89,5,12131
2020-02-06,22,22,12,18,18,5,20,20,13,240,1002,21,25.6,0.0,5.5,17,92,4,12131
2020-02-07,12,12,3,5,5,6,7,7,9,291,1015,13,0.0,0.0,10.9,0,59,3,12131
2020-02-08,18,18,5,11,11,5,11,13,6,196,1024,9,0.0,0.0,8.5,5,66,3,12131
2020-02-09,21,21,8,14,14,5,15,15,6,113,1027,10,0.0,0.0,11.0,8,71,5,12131
2020-02-10,20,20,12,17,17,6,17,18,8,171,1022,13,0.0,0.0,7.0,14,84,4,12131
2020-02-11,25,25,19,21,22,4,22,23,7,217,1018,11,1.9,0.0,7.0,19,87,5,12131
