date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,5,5,-1,-1,-1,4,3,3,11,134,1023,16,14.6,0.0,5.1,2,89,1,48183
2020-01-23,15,15,8,9,9,5,11,12,7,284,1014,10,27.1,0.0,6.7,9,91,3,48183
2020-01-24,12,12,5,6,6,6,8,9,9,305,1020,14,0.0,0.0,10.3,3,71,3,48183
2020-01-25,15,15,5,8,8,6,9,10,6,156,1021,10,0.1,0.0,10.3,4,67,4,48183
2020-01-26,18,18,11,12,12,4,13,14,6,212,1015,10,2.9,0.0,5.1,12,90,3,48183
2020-01-27,18,18,8,11,11,4,12,13,5,142,1016,8,0.0,0.0,10.3,9,84,4,48183
2020-01-28,13,13,5,8,8,4,10,11,10,133,1013,15,12.8,0.0,5.2,9,93,3,48183
2020-01-29,13,13,6,6,6,6,9,10,9,335,1015,14,2.9,0.0,5.2,7,88,2,48183
2020-01-30,10,10,7,7,7,5,8,9,6,54,1020,9,0.5,0.0,5.2,6,86,2,48183
2020-01-31,11,11,5,7,7,4,8,9,4,112,1021,7,1.4,0.0,5.2,5,85,2,48183
2020-02-01,15,15,4,7,7,6,9,10,6,288,1023,11,0.0,0.0,10.4,2,66,3,48183
2020-02-02,21,21,8,12,12,6,14,15,9,223,1019,17,0.0,0.0,10.4,6,62,4,48183
2020-02-03,19,19,12,14,14,5,16,16,15,198,1011,24,2.1,0.0,6.8,12,78,4,48183
2020-02-04,22,22,16,19,19,6,20,20,11,218,1008,16,0.9,0.0,5.2,16,85,5,48183
2020-02-05,8,8,5,4,4,5,7,7,11,328,1008,15,0.8,0.0,5.2,4,83,2,48183
2020-02-06,6,6,0,-2,-2,6,3,3,12,303,1008,16,0.2,0.0,10.0,-3,69,2,48183
2020-02-07,14,14,0,4,4,6,6,8,7,244,1013,12,0.0,0.0,10.5,-1,58,3,48183
2020-02-08,16,16,4,8,8,6,9,11,7,86,1022,11,0.0,0.0,10.5,2,61,4,48183
2020-02-09,20,20,10,15,15,5,16,17,13,171,1018,21,2.9,0.0,6.8,13,87,4,48183
2020-02-10,19,19,11,16,16,4,16,17,9,290,1015,16,38.0,0.0,5.5,15,95,4,48183
2020-02-11,10,10,7,7,7,4,9,10,11,43,1018,16,24.5,0.0,5.5,8,95,2,48183
2020-02-12,11,11,7,8,8,3,10,10,8,185,1012,13,20.6,0.0,5.5,9,95,3,48183
2020-02-13,11,11,3,3,3,6,6,7,10,9,1023,15,0.0,0.0,10.1,2,78,2,48183
2020-02-14,11,11,0,2,2,6,4,5,7,72,1031,12,0.0,0.0,11.0,-1,71,3,48183
2020-02-15,16,16,1,6,6,6,8,9,9,180,1024,13,0.0,0.0,10.1,5,79,2,48183
2020-02-16,19,19,12,14,14,4,14,16,7,193,1017,11,0.3,0.0,7.0,13,89,4,48183
2020-02-17,21,21,13,17,17,6,18,18,11,207,1011,18,0.4,0.0,5.5,16,91,4,48183
2020-02-18,22,22,10,16,16,4,17,18,10,280,1016,15,7.5,0.0,5.7,16,92,4,48183
2020-02-19,8,8,5,5,5,3,8,8,11,54,1025,16,20.6,0.0,5.8,7,93,2,48183
2020-02-20,8,8,6,3,3,4,7,7,13,27,1029,18,56.6,0.0,5.8,5,86,2,48183
2020-02-21,9,9,1,2,2,6,4,5,7,36,1037,11,0.0,0.0,11.5,-1,67,2,48183
2020-02-22,13,13,1,4,4,6,6,7,5,162,1029,9,0.0,0.0,11.6,-1,61,3,48183
2020-02-23,13,13,6,8,8,4,10,11,10,170,1019,17,0.8,0.0,5.8,8,85,3,48183
2020-02-24,19,19,12,15,15,6,16,18,14,257,1009,21,4.2,0.0,10.2,11,77,5,48183
2020-02-25,16,16,7,10,10,6,11,12,8,323,1014,12,0.0,0.0,11.6,5,70,4,48183
2020-02-26,9,9,3,1,1,6,5,6,15,324,1026,21,0.0,0.0,10.2,-2,59,2,48183
2020-02-27,12,12,1,4,4,6,5,6,5,251,1029,9,0.0,0.0,11.6,-3,59,3,48183
2020-02-28,17,17,3,7,7,6,9,11,8,321,1027,13,0.0,0.0,11.6,1,57,4,48183
2020-02-29,20,20,7,12,12,6,13,15,9,203,1024,15,0.0,0.0,10.2,5,60,3,48183
2020-03-01,19,19,12,15,15,6,16,17,15,188,1015,24,0.3,0.0,5.9,13,82,4,48183
2020-03-02,23,23,16,19,19,5,19,20,12,213,1010,18,3.0,0.0,7.3,16,87,4,48183
2020-03-03,22,22,17,19,19,5,19,20,7,196,1010,12,4.6,0.0,7.3,17,91,4,48183
2020-03-04,16,16,11,12,12,5,14,14,14,52,1013,23,15.7,0.0,5.9,12,89,3,48183
2020-03-05,19,19,9,12,12,6,13,15,11,342,1022,17,4.1,0.0,11.6,8,74,4,48183
2020-03-06,16,16,7,10,10,6,11,12,8,23,1032,14,0.0,0.0,11.6,2,53,4,48183
2020-03-07,15,15,6,9,9,6,10,11,7,130,1030,12,0.0,0.0,11.6,3,63,4,48183
2020-03-08,19,19,5,11,11,6,12,13,9,164,1027,14,0.0,0.0,11.6,7,71,4,48183
2020-03-09,18,18,14,16,16,6,16,17,13,185,1022,20,0.4,0.0,5.9,14,87,4,48183
2020-03-10,25,25,15,19,19,5,20,20,5,268,1023,9,0.7,0.0,10.2,16,83,6,48183
2020-03-11,25,25,17,21,21,5,22,22,11,223,1017,17,0.1,0.0,10.2,18,83,5,48183
