date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,7,7,-1,-2,-2,6,2,4,10,33,1029,16,0.0,0.0,10.1,-4,68,2,37187
2020-01-23,11,11,0,2,2,4,5,7,7,36,1027,12,0.0,0.0,8.3,3,89,2,37187
2020-01-24,18,18,7,11,11,4,13,15,9,113,1021,16,0.3,0.0,8.3,10,85,3,37187
2020-01-25,16,16,8,13,13,5,14,15,10,252,1013,17,0.6,0.0,10.0,10,77,4,37187
2020-01-26,10,10,3,4,4,6,7,8,7,288,1015,11,0.0,0.0,10.2,0,65,3,37187
2020-01-27,13,13,3,6,6,5,7,9,6,251,1011,9,4.7,0.0,8.3,4,78,2,37187
2020-01-28,9,9,2,3,3,5,5,6,7,335,1014,10,5.9,0.0,10.2,0,71,3,37187
2020-01-29,9,9,1,3,3,6,5,6,5,47,1019,7,0.0,0.0,10.0,0,70,3,37187
2020-01-30,9,9,3,3,3,6,5,7,7,39,1022,10,0.0,0.0,8.4,0,72,2,37187
2020-01-31,12,12,3,4,4,5,7,9,7,40,1023,11,7.2,0.0,6.7,4,85,2,37187
2020-02-01,10,10,5,6,6,2,8,9,7,334,1013,10,25.5,0.0,5.1,7,94,2,37187
2020-02-02,12,12,3,5,5,6,8,9,13,256,1009,21,0.0,0.0,10.3,3,70,3,37187
2020-02-03,20,20,8,13,13,6,14,15,9,237,1015,16,0.0,0.0,10.3,8,68,5,37187
2020-02-04,20,20,11,14,14,6,15,16,10,236,1015,18,0.0,0.0,10.3,10,70,5,37187
2020-02-05,18,18,13,16,16,6,16,17,7,229,1014,12,0.2,0.0,5.2,13,84,4,37187
2020-02-06,22,22,16,18,18,5,19,20,14,199,1003,24,30.6,0.0,5.2,16,88,4,37187
2020-02-07,15,15,5,10,10,5,12,13,15,251,1001,23,135.8,0.0,10.0,6,72,3,37187
2020-02-08,8,8,0,2,2,6,4,5,5,258,1025,8,0.1,0.0,8.4,-3,60,2,37187
2020-02-09,12,12,1,5,5,5,6,8,4,266,1032,7,0.0,0.0,10.4,1,75,3,37187
2020-02-10,18,18,5,10,10,6,11,14,8,212,1026,15,0.0,0.0,10.8,7,73,4,37187
2020-02-11,21,21,15,18,18,6,18,19,12,222,1016,22,3.7,0.0,5.4,16,88,4,37187
2020-02-12,13,13,5,9,9,6,11,11,9,75,1020,13,4.6,0.0,7.0,8,78,3,37187
2020-02-13,25,25,9,16,16,5,18,20,13,264,1011,21,14.0,0.0,7.0,15,85,5,37187
2020-02-14,9,9,3,4,4,5,7,7,11,13,1025,15,1.5,0.1,10.1,0,64,2,37187
2020-02-15,6,6,-2,-1,-1,5,2,3,7,61,1033,10,0.3,0.3,10.9,-5,61,2,37187
2020-02-16,12,12,0,5,5,6,6,8,4,231,1024,7,1.6,0.0,7.0,1,71,2,37187
2020-02-17,14,14,6,9,9,5,10,11,5,52,1022,8,13.2,0.0,11.0,6,85,4,37187
