date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,7,7,-5,-1,-1,6,1,2,3,100,1029,4,0.0,0.0,8.3,-9,54,1,13047
2020-01-23,3,3,-5,-1,-1,5,1,2,3,159,1023,5,13.2,0.0,5.3,-2,79,1,13047
2020-01-24,12,12,5,6,6,5,8,9,8,213,1015,12,18.1,0.0,5.3,6,88,2,13047
2020-01-25,8,8,1,2,2,6,4,4,5,292,1019,7,0.1,0.0,8.4,0,80,1,13047
2020-01-26,12,12,-1,4,4,4,5,6,3,282,1019,4,0.0,0.0,10.0,1,80,2,13047
2020-01-27,11,11,5,6,6,5,7,9,5,276,1015,7,1.0,0.0,5.3,5,87,2,13047
2020-01-28,13,13,2,8,8,5,9,9,3,228,1018,5,0.0,0.0,10.6,3,78,3,13047
2020-01-29,7,7,2,4,4,3,5,5,3,126,1017,5,1.8,0.0,5.3,4,89,2,13047
2020-01-30,13,13,4,8,8,5,8,10,2,130,1020,3,0.3,0.0,10.7,5,80,2,13047
2020-01-31,8,8,4,5,5,5,6,7,4,174,1021,6,0.4,0.0,5.3,4,88,2,13047
2020-02-01,10,10,4,5,5,4,6,8,4,257,1018,6,1.7,0.0,6.9,4,83,2,13047
2020-02-02,16,16,2,7,7,5,8,10,5,241,1016,8,0.0,0.0,10.7,4,79,3,13047
2020-02-03,18,18,6,11,11,4,12,13,6,180,1016,11,0.0,0.0,10.0,8,81,3,13047
2020-02-04,15,15,9,11,11,5,13,13,8,188,1014,13,6.2,0.0,5.4,12,91,3,13047
2020-02-05,18,18,15,17,17,5,17,17,9,190,1009,16,32.8,0.0,5.4,16,93,4,13047
2020-02-06,17,17,8,14,14,4,15,16,6,247,997,10,138.2,0.0,5.4,14,94,4,13047
2020-02-07,4,4,0,-1,-1,4,2,2,9,279,1011,11,1.3,1.1,5.4,-2,74,1,13047
2020-02-08,7,7,-1,0,0,4,2,3,3,190,1025,5,10.5,0.0,5.4,0,87,1,13047
2020-02-09,11,11,-1,3,3,4,5,6,5,163,1029,9,0.0,0.0,10.8,3,85,3,13047
2020-02-10,10,10,4,5,5,4,7,8,8,164,1022,13,52.0,0.0,5.4,7,91,2,13047
2020-02-11,18,18,10,13,13,4,14,16,5,290,1017,8,46.4,0.0,5.4,12,91,4,13047
2020-02-12,14,14,8,9,9,4,11,11,7,134,1015,11,2.3,0.0,5.5,10,91,3,13047
2020-02-13,13,13,3,9,9,5,11,12,10,304,1015,14,26.1,0.0,5.5,9,85,3,13047
2020-02-14,7,7,-2,0,0,6,3,3,7,121,1030,10,0.0,0.0,10.9,-6,61,2,13047
2020-02-15,10,10,-3,2,2,6,4,5,6,170,1030,8,0.0,0.0,10.1,-4,60,2,13047
2020-02-16,11,11,3,5,5,6,7,8,4,187,1022,7,0.0,0.0,8.5,4,82,2,13047
2020-02-17,16,16,4,9,9,4,10,11,5,137,1019,8,0.0,0.0,8.6,6,81,3,13047
2020-02-18,15,15,11,11,11,4,13,13,7,170,1019,11,25.0,0.0,5.5,12,94,3,13047
2020-02-19,11,11,6,6,6,5,8,9,9,23,1026,13,3.9,0.0,8.6,5,78,2,13047
2020-02-20,3,3,1,0,0,4,3,3,9,16,1028,13,18.9,0.0,5.5,1,88,1,13047
2020-02-21,6,6,-4,-3,-3,6,1,2,9,25,1033,12,0.0,0.0,11.1,-6,65,2,13047
2020-02-22,15,15,-1,7,7,6,8,9,3,170,1031,4,0.0,0.0,11.1,-3,56,3,13047
2020-02-23,12,12,1,5,5,5,6,8,3,188,1024,5,0.5,0.0,10.1,1,72,2,13047
2020-02-24,7,7,5,5,5,3,7,6,4,152,1015,6,47.3,0.0,5.6,6,96,2,13047
2020-02-25,18,18,9,12,12,5,13,14,5,227,1009,8,3.9,0.0,10.1,10,86,3,13047
2020-02-26,11,11,4,7,7,4,8,9,8,239,1013,11,3.0,0.9,7.1,4,83,2,13047
2020-02-27,8,8,-2,-1,-1,5,2,3,7,305,1023,10,0.2,0.2,11.2,-5,61,2,13047
2020-02-28,5,5,-1,0,0,6,2,3,6,268,1022,8,0.9,0.0,5.6,-1,78,1,13047
