date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,0,0,-5,-8,-8,6,-3,-2,10,188,1024,18,0.2,0.0,7.0,-6,79,1,17099
2020-01-23,1,1,-4,-4,-4,3,0,0,9,162,1018,13,10.1,4.0,4.9,-1,96,1,17099
2020-01-24,2,2,1,-2,-2,3,1,1,7,60,1011,11,15.5,0.0,4.9,1,99,1,17099
2020-01-25,1,1,-1,-5,-5,2,0,0,12,268,1013,17,11.5,6.2,5.0,0,96,1,17099
2020-01-26,0,0,-3,-6,-6,4,-1,-1,9,256,1015,13,0.8,0.7,5.0,-2,93,1,17099
2020-01-27,0,0,-2,-4,-4,3,-1,-1,5,322,1016,7,0.0,0.0,5.0,-2,94,1,17099
2020-01-28,0,0,-3,-4,-4,3,-1,-1,4,318,1020,6,0.9,0.8,5.0,-2,95,1,17099
2020-01-29,-1,-1,-5,-5,-5,6,-3,-3,3,25,1023,5,0.0,0.0,5.0,-5,89,1,17099
2020-01-30,0,0,-7,-5,-5,6,-4,-3,2,135,1023,4,0.0,0.0,5.0,-5,89,1,17099
2020-01-31,1,1,-1,-3,-3,2,0,0,4,170,1021,6,0.6,0.1,5.0,-1,96,1,17099
2020-02-01,1,1,-3,-3,-3,4,1,1,10,262,1014,15,2.8,2.4,5.0,0,95,1,17099
2020-02-02,11,11,2,1,1,6,5,7,14,274,1005,24,0.0,0.0,10.1,1,80,3,17099
2020-02-03,6,6,0,0,0,4,3,3,7,73,1007,11,0.0,0.0,5.0,2,93,1,17099
2020-02-04,2,2,-2,-5,-5,5,0,1,16,33,1016,22,0.2,0.0,8.3,-4,73,1,17099
2020-02-05,1,1,-3,-7,-7,4,-2,-1,11,58,1018,15,2.4,1.7,5.1,-6,76,1,17099
2020-02-06,-1,-1,-5,-8,-8,4,-3,-2,10,23,1006,13,1.6,0.7,5.1,-4,90,1,17099
2020-02-07,0,0,-7,-8,-8,6,-4,-3,7,286,1009,11,0.0,0.0,8.3,-7,80,1,17099
2020-02-08,-1,-1,-5,-6,-6,4,-3,-3,5,289,1020,7,0.9,0.6,5.1,-5,89,1,17099
2020-02-09,2,2,-5,-6,-6,4,-1,0,12,179,1019,19,9.6,2.6,5.3,-2,91,1,17099
2020-02-10,0,0,-7,-7,-7,6,-3,-3,6,116,1021,9,0.0,0.0,10.7,-5,84,2,17099
2020-02-11,1,1,-3,-5,-5,6,-1,-1,8,295,1022,11,0.0,0.0,10.7,-5,75,2,17099
2020-02-12,2,2,-3,-4,-4,4,-1,0,6,187,1017,9,5.7,3.7,6.9,-3,86,1,17099
2020-02-13,-8,-8,-15,-16,-16,3,-9,-10,12,328,1021,16,5.1,4.3,5.4,-10,89,1,17099
2020-02-14,-11,-11,-19,-22,-22,6,-15,-15,7,242,1036,10,0.0,0.0,10.8,-18,84,2,17099
2020-02-15,-1,-1,-14,-13,-13,4,-6,-4,14,216,1023,22,0.7,0.1,5.4,-8,83,1,17099
2020-02-16,1,1,-6,-5,-5,4,-3,-2,4,231,1021,7,0.0,0.0,10.8,-4,90,2,17099
2020-02-17,3,3,-5,-4,-4,4,0,1,9,143,1015,15,16.7,0.0,7.0,-1,91,1,17099
2020-02-18,1,1,-6,-5,-5,6,0,0,13,316,1021,20,0.8,0.0,10.1,-2,85,1,17099
2020-02-19,-2,-2,-7,-11,-11,6,-5,-5,9,232,1036,11,0.0,0.0,10.1,-12,58,2,17099
2020-02-20,-6,-6,-10,-15,-15,6,-8,-8,10,348,1040,13,0.0,0.0,10.9,-16,55,2,17099
2020-02-21,2,2,-9,-9,-9,6,-4,-3,11,227,1035,15,0.0,0.0,10.9,-14,46,2,17099
2020-02-22,7,7,-3,-3,-3,6,2,3,12,222,1024,20,0.0,0.0,11.0,-7,57,2,17099
2020-02-23,10,10,0,0,0,6,4,5,10,231,1016,17,0.0,0.0,11.0,1,83,3,17099
2020-02-24,6,6,1,0,0,4,3,4,11,59,1012,15,0.8,0.0,5.5,2,89,1,17099
2020-02-25,3,3,0,-4,-4,2,2,2,17,38,1012,24,11.8,8.8,5.5,1,93,1,17099
2020-02-26,-1,-1,-3,-8,-8,1,-2,-1,17,232,1016,24,24.9,9.4,5.5,-3,90,1,17099
2020-02-27,0,0,-6,-9,-9,6,-3,-3,10,287,1021,14,0.1,0.1,7.1,-8,73,1,17099
2020-02-28,-2,-2,-6,-10,-10,4,-5,-4,9,306,1020,12,0.7,0.4,7.1,-9,74,1,17099
2020-02-29,2,2,-9,-9,-9,6,-4,-3,8,242,1023,12,0.0,0.0,11.2,-10,66,2,17099
2020-03-01,11,11,-1,1,1,6,5,7,13,204,1012,22,1.1,0.0,8.6,2,81,2,17099
2020-03-02,8,8,0,1,1,6,4,4,8,316,1009,11,1.1,0.0,10.1,0,76,1,17099
2020-03-03,9,9,0,1,1,6,5,6,12,268,1005,17,0.1,0.0,10.1,-1,67,2,17099
2020-03-04,7,7,2,1,1,4,4,4,8,315,1015,12,0.2,0.0,11.3,-3,64,2,17099
2020-03-05,11,11,2,1,1,5,5,7,15,251,1015,23,0.1,0.0,10.1,-1,62,2,17099
2020-03-06,4,4,-2,-5,-5,5,1,1,15,345,1028,21,0.1,0.0,11.3,-5,65,2,17099
2020-03-07,10,10,-2,0,0,6,3,5,11,187,1031,17,0.0,0.0,11.3,-3,63,2,17099
2020-03-08,15,15,3,5,5,6,9,10,16,199,1022,27,0.0,0.0,10.1,1,61,2,17099
2020-03-09,13,13,10,9,9,4,11,12,18,189,1016,29,21.4,0.0,5.7,8,81,3,17099
2020-03-10,8,8,5,4,4,5,6,6,8,133,1021,11,6.5,0.0,7.2,3,81,2,17099
2020-03-11,12,12,2,5,5,6,7,8,6,249,1017,9,0.0,0.0,7.2,3,79,2,17099
2020-03-12,14,14,5,6,6,5,9,10,12,185,1008,19,1.1,0.0,5.9,7,86,3,17099
2020-03-13,8,8,0,0,0,6,4,4,14,289,1023,20,0.2,0.0,10.2,-4,57,1,17099
2020-03-14,4,4,-2,-1,-1,4,2,3,7,75,1034,10,1.0,0.7,6.0,-2,74,1,17099
2020-03-15,5,5,-2,-3,-3,5,1,2,8,63,1036,12,0.1,0.0,7.4,-2,81,1,17099
2020-03-16,6,6,0,0,0,5,3,3,6,226,1026,9,0.7,0.0,6.0,0,86,1,17099
2020-03-17,9,9,0,1,1,6,4,5,6,321,1026,9,0.0,0.0,11.6,-3,66,2,17099
2020-03-18,9,9,3,3,3,5,6,7,7,131,1021,11,4.2,0.0,6.0,3,84,2,17099
2020-03-19,15,15,4,7,7,4,9,10,11,154,1012,19,15.1,0.0,6.0,9,94,3,17099
2020-03-20,6,6,0,2,2,5,6,5,14,337,1021,20,5.0,0.1,6.3,2,77,1,17099
2020-03-21,5,5,-3,-3,-3,6,0,1,7,57,1035,10,0.0,0.0,11.6,-6,62,2,17099
2020-03-22,3,3,-2,-4,-4,4,0,1,8,131,1029,11,2.6,0.3,7.6,-3,78,1,17099
2020-03-23,5,5,-1,0,0,4,1,2,3,173,1023,4,3.4,3.2,6.3,0,93,1,17099
2020-03-24,10,10,-1,1,1,6,4,5,7,103,1019,10,0.0,0.0,11.6,1,82,3,17099
2020-03-25,16,16,2,7,7,6,8,10,7,203,1013,11,0.0,0.0,11.6,5,78,3,17099
2020-03-26,14,14,6,7,7,4,9,11,8,92,1009,13,9.9,0.0,6.3,7,88,3,17099
2020-03-27,12,12,4,5,5,5,8,9,11,87,1011,17,8.0,0.0,7.7,6,89,2,17099
2020-03-28,21,21,10,15,15,4,15,16,12,113,1002,20,29.8,0.0,6.4,13,88,4,17099
2020-03-29,10,10,7,6,6,5,10,9,21,257,1004,31,4.4,0.0,6.4,5,72,2,17099
2020-03-30,11,11,2,4,4,6,7,8,10,326,1020,15,0.1,0.0,10.3,2,71,3,17099
2020-03-31,6,6,3,2,2,6,5,5,8,20,1019,12,0.1,0.0,6.4,1,78,2,17099
2020-04-01,12,12,0,5,5,6,6,7,4,118,1019,7,0.0,0.0,11.6,1,74,3,17099
2020-04-02,15,15,4,8,8,6,9,11,8,136,1020,13,0.0,0.0,10.3,4,71,4,17099
2020-04-03,16,16,9,11,11,5,12,13,8,181,1017,12,1.1,0.0,6.5,8,79,3,17099
2020-04-04,12,12,3,4,4,5,7,8,10,347,1020,13,3.3,0.0,11.6,2,74,3,17099
2020-04-05,14,14,3,6,6,6,8,9,6,82,1022,9,0.0,0.0,11.6,0,59,3,17099
2020-04-06,16,16,4,9,9,6,10,11,7,177,1017,12,0.5,0.0,7.8,6,76,3,17099
2020-04-07,23,23,14,18,18,5,18,19,11,233,1007,16,3.6,0.0,7.8,15,84,4,17099
2020-04-08,23,23,12,17,17,5,18,18,8,208,1006,11,7.6,0.0,10.3,11,75,5,17099
2020-04-09,8,8,2,1,1,6,6,6,17,301,1010,24,3.4,0.0,9.1,-2,57,2,17099
2020-04-10,10,10,0,1,1,6,4,5,11,293,1017,17,0.0,0.0,11.6,-3,57,3,17099
2020-04-11,14,14,5,7,7,6,9,11,9,184,1012,14,2.1,0.0,7.8,3,67,3,17099
2020-04-12,18,18,9,11,11,5,13,14,10,178,1002,15,5.7,0.0,6.6,10,86,3,17099
2020-04-13,5,5,1,-2,-2,4,3,3,18,298,1011,23,6.5,0.2,9.1,-3,65,1,17099
2020-04-14,6,6,-2,-2,-2,6,2,3,11,270,1022,15,0.0,0.0,9.1,-7,52,1,17099
2020-04-15,4,4,-3,-3,-3,4,1,1,8,311,1020,11,4.9,3.7,9.1,-5,66,1,17099
2020-04-16,7,7,-2,0,0,6,2,3,5,272,1026,7,0.2,0.0,7.9,-8,50,1,17099
2020-04-17,3,3,-1,-3,-3,2,1,1,8,25,1018,12,25.2,20.7,6.6,0,96,1,17099
2020-04-18,13,13,0,3,3,6,6,8,14,226,1014,21,0.0,0.0,11.6,1,72,3,17099
2020-04-19,14,14,7,8,8,6,11,12,10,338,1009,16,0.1,0.0,10.4,4,66,3,17099
2020-04-20,15,15,4,8,8,6,9,11,9,257,1007,14,1.6,0.0,9.1,3,67,3,17099
2020-04-21,10,10,1,3,3,6,6,6,11,305,1014,16,1.5,0.0,11.6,-2,57,3,17099
2020-04-22,17,17,4,9,9,5,11,11,9,194,1012,15,0.8,0.0,7.9,5,68,3,17099
2020-04-23,14,14,10,11,11,3,12,13,5,133,1005,8,1.6,0.0,6.7,11,92,3,17099
2020-04-24,13,13,7,8,8,5,9,11,8,69,1010,11,0.1,0.0,6.7,7,84,3,17099
2020-04-25,8,8,5,3,3,3,7,8,16,36,1012,24,108.2,0.0,8.4,5,89,2,17099
2020-04-26,16,16,5,8,8,5,10,12,9,6,1019,14,3.6,0.0,12.2,4,67,3,17099
2020-04-27,17,17,7,10,10,4,12,13,12,211,1018,18,2.8,0.0,9.9,7,73,3,17099
2020-04-28,22,22,11,16,16,4,17,19,12,199,1008,18,15.8,0.0,11.0,14,83,4,17099
2020-04-29,11,11,9,8,8,4,11,10,14,302,1000,21,89.0,0.0,8.7,9,92,3,17099
2020-04-30,14,14,8,7,7,6,10,11,16,341,1008,22,0.1,0.0,9.9,6,76,3,17099
2020-05-01,19,19,5,11,11,6,12,14,7,168,1015,12,0.5,0.0,13.4,6,69,4,17099
2020-05-02,24,24,14,18,18,6,19,21,11,285,1012,17,0.0,0.0,12.2,13,74,5,17099
2020-05-03,19,19,12,15,15,6,16,17,7,219,1014,12,0.1,0.0,14.1,8,61,4,17099
2020-05-04,13,13,6,7,7,6,10,11,10,74,1019,14,1.1,0.0,13.4,4,66,3,17099
2020-05-05,9,9,5,4,4,4,7,8,11,71,1014,15,43.2,0.0,8.8,5,89,2,17099
2020-05-06,16,16,3,8,8,6,10,12,8,338,1019,13,0.6,0.0,8.8,3,66,3,17099
2020-05-07,17,17,7,10,10,6,12,14,10,296,1016,15,0.0,0.0,14.5,6,69,4,17099
2020-05-08,8,8,3,3,3,6,7,7,12,234,1017,17,0.5,0.0,12.3,0,65,2,17099
2020-05-09,13,13,1,5,5,6,7,9,8,262,1022,12,0.0,0.0,14.5,0,61,3,17099
2020-05-10,10,10,-3,3,3,4,6,7,14,293,1017,21,2.9,0.0,9.1,4,81,2,17099
2020-05-11,10,10,1,3,3,6,6,7,9,331,1024,13,0.1,0.0,13.4,1,73,3,17099
