date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,7,7,-1,3,3,4,6,6,7,141,1015,11,18.2,0.0,3.4,6,95,2,53035
2020-01-23,12,12,9,8,8,4,10,11,10,185,1013,16,26.6,0.0,3.4,9,94,3,53035
2020-01-24,11,11,7,7,7,5,9,10,8,205,1014,13,3.0,0.0,5.2,7,90,2,53035
2020-01-25,11,11,3,6,6,4,8,9,5,200,1015,8,8.4,0.0,4.8,7,92,2,53035
2020-01-26,11,11,7,6,6,4,8,9,9,208,1014,13,10.6,0.0,9.6,6,87,3,53035
2020-01-27,9,9,5,5,5,5,6,7,6,199,1018,10,27.0,0.0,8.2,5,90,2,53035
2020-01-28,10,10,7,7,7,3,8,8,5,162,1016,7,5.9,0.0,4.8,7,94,2,53035
2020-01-29,10,10,2,5,5,4,7,8,7,186,1021,11,16.0,0.0,4.8,6,94,2,53035
2020-01-30,8,8,4,5,5,2,6,6,6,187,1023,9,13.5,0.0,6.5,5,93,2,53035
2020-01-31,13,13,6,8,8,5,11,12,15,208,1016,23,23.5,0.0,4.9,10,92,3,53035
2020-02-01,11,11,3,6,6,5,8,9,10,224,1017,16,21.9,0.0,8.2,5,79,2,53035
2020-02-02,7,7,-1,1,1,6,3,4,4,191,1022,6,0.3,0.0,9.8,0,81,2,53035
2020-02-03,5,5,0,2,2,4,2,4,2,112,1026,3,1.0,0.3,6.6,0,84,1,53035
2020-02-04,3,3,0,0,0,6,2,2,6,184,1027,9,1.7,0.0,4.9,1,91,1,53035
2020-02-05,10,10,4,6,6,2,7,9,5,199,1016,8,2.4,0.0,4.9,7,97,2,53035
2020-02-06,11,11,3,8,8,2,8,10,3,245,1015,5,3.7,0.0,4.9,8,96,2,53035
2020-02-07,11,11,5,5,5,2,7,9,9,208,1013,14,11.4,0.0,5.0,6,92,2,53035
2020-02-08,6,6,0,3,3,5,5,6,6,75,1018,10,1.6,0.0,5.0,4,88,2,53035
