date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,13,13,4,8,8,4,10,11,13,133,1019,20,24.5,0.0,5.2,9,85,3,48015
2020-01-23,19,19,10,15,15,4,15,16,9,323,1014,13,6.1,0.0,10.4,12,84,5,48015
2020-01-24,18,18,8,11,11,6,12,13,5,336,1021,8,0.0,0.0,10.4,5,66,4,48015
2020-01-25,18,18,9,13,13,6,13,14,8,140,1020,13,2.4,0.0,10.4,8,70,4,48015
2020-01-26,23,23,15,18,18,5,18,19,6,334,1015,9,6.6,0.0,10.0,14,81,5,48015
2020-01-27,21,21,12,15,15,5,16,16,7,122,1016,11,0.0,0.0,10.4,12,80,5,48015
2020-01-28,22,22,13,16,16,5,18,18,11,189,1012,18,6.5,0.0,5.2,12,78,4,48015
2020-01-29,14,14,6,7,7,6,10,10,12,336,1017,18,0.1,0.0,10.8,5,74,3,48015
2020-01-30,13,13,7,8,8,6,9,10,7,29,1019,11,0.2,0.0,5.4,6,80,2,48015
2020-01-31,15,15,7,9,9,6,10,11,7,350,1021,11,0.0,0.0,10.9,6,74,4,48015
2020-02-01,18,18,7,11,11,6,12,12,6,289,1024,10,0.0,0.0,10.9,3,59,4,48015
2020-02-02,21,21,9,14,14,6,16,16,9,222,1021,16,0.0,0.0,10.1,5,55,5,48015
2020-02-03,21,21,13,17,17,5,17,18,14,189,1013,23,0.5,0.0,5.5,15,86,4,48015
2020-02-04,26,26,19,21,22,6,22,23,12,202,1008,18,1.3,0.0,10.1,17,81,5,48015
2020-02-05,13,13,5,7,7,6,10,10,16,345,1008,21,3.5,0.0,7.0,5,74,2,48015
2020-02-06,10,10,2,2,2,6,5,6,13,309,1011,17,0.0,0.0,10.1,-3,58,2,48015
2020-02-07,20,20,4,10,10,6,11,13,9,239,1014,14,0.0,0.0,11.0,2,55,4,48015
2020-02-08,19,19,10,12,12,6,13,14,9,89,1020,14,0.0,0.0,8.5,8,71,3,48015
2020-02-09,22,22,14,18,18,5,19,20,13,160,1017,21,3.9,0.0,5.5,17,91,4,48015
2020-02-10,23,23,16,21,21,5,21,22,10,174,1014,16,16.2,0.0,5.5,18,91,5,48015
2020-02-11,13,13,6,9,9,3,11,11,11,13,1016,15,4.5,0.0,5.5,10,91,3,48015
2020-02-12,15,15,10,12,12,5,13,13,6,328,1012,10,18.0,0.0,7.0,11,92,3,48015
2020-02-13,13,13,7,7,7,6,9,9,10,6,1022,16,0.0,0.0,11.1,5,76,3,48015
2020-02-14,14,14,3,6,6,6,8,9,8,59,1029,13,0.0,0.0,11.1,3,71,3,48015
2020-02-15,18,18,7,11,11,6,12,13,7,127,1024,11,0.1,0.0,7.1,9,81,3,48015
2020-02-16,24,24,14,18,18,4,18,19,5,244,1017,9,0.0,0.0,10.1,15,84,4,48015
2020-02-17,26,26,15,20,21,4,21,22,10,203,1012,15,1.0,0.0,5.6,18,89,5,48015
2020-02-18,24,24,18,21,22,4,22,22,9,183,1015,15,5.0,0.0,5.6,18,89,5,48015
2020-02-19,15,15,12,13,13,5,14,15,11,45,1022,15,0.2,0.0,5.6,12,86,3,48015
2020-02-20,11,11,8,8,8,4,10,11,15,7,1026,23,3.3,0.0,5.6,8,87,3,48015
2020-02-21,12,12,3,4,4,6,7,8,10,25,1035,16,0.0,0.0,11.2,2,69,3,48015
2020-02-22,16,16,5,9,9,6,10,11,6,147,1029,9,0.0,0.0,11.6,3,65,4,48015
2020-02-23,18,18,10,14,14,6,15,16,9,154,1019,15,0.2,0.0,5.8,12,86,4,48015
2020-02-24,22,22,16,18,18,5,19,20,8,291,1011,13,5.4,0.0,5.8,13,75,4,48015
2020-02-25,20,20,12,15,15,6,15,16,8,231,1013,12,0.0,0.0,11.6,8,61,5,48015
2020-02-26,11,11,5,4,4,6,8,8,16,338,1027,22,0.0,0.0,11.6,-2,51,3,48015
2020-02-27,13,13,3,7,7,6,7,9,4,277,1030,6,0.0,0.0,11.6,-2,54,3,48015
2020-02-28,19,19,5,10,10,6,11,13,7,278,1028,11,0.0,0.0,11.6,2,54,4,48015
2020-02-29,21,21,9,14,14,6,14,16,9,178,1025,14,0.0,0.0,11.6,8,67,5,48015
2020-03-01,21,21,14,17,17,5,18,19,12,184,1016,20,1.2,0.0,5.9,15,86,4,48015
2020-03-02,24,24,17,20,20,5,21,21,10,194,1011,16,0.0,0.0,7.3,17,88,5,48015
2020-03-03,25,25,18,21,22,3,22,22,6,81,1009,10,0.4,0.0,7.3,18,86,5,48015
2020-03-04,25,25,20,22,23,5,23,23,8,258,1008,13,4.1,0.0,5.9,18,87,5,48015
2020-03-05,20,20,12,13,13,6,15,15,13,354,1021,18,0.0,0.0,8.8,10,73,3,48015
2020-03-06,19,19,10,13,13,6,14,15,9,43,1031,15,0.0,0.0,10.2,4,53,4,48015
2020-03-07,17,17,9,12,12,6,13,14,8,111,1029,13,0.0,0.0,11.6,6,63,4,48015
2020-03-08,20,20,10,14,14,6,15,16,11,139,1025,19,0.4,0.0,5.9,12,82,4,48015
