date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,5,5,-3,-3,-3,6,1,1,8,269,1013,13,0.0,0.0,10.0,-7,59,2,8043
2020-01-23,4,4,-2,-3,-3,6,0,0,6,263,1022,9,0.0,0.0,10.0,-9,55,2,8043
2020-01-24,6,6,-2,-2,-2,6,1,2,6,264,1020,10,0.0,0.0,10.0,-8,50,1,8043
2020-01-25,5,5,-2,-2,-2,6,1,2,6,273,1018,11,0.0,0.0,10.0,-8,52,2,8043
2020-01-26,6,6,-1,-2,-2,6,1,2,7,277,1019,11,0.0,0.0,10.1,-9,49,2,8043
2020-01-27,8,8,0,1,1,4,3,4,5,204,1016,9,3.7,3.1,5.0,-5,62,1,8043
2020-01-28,2,2,-4,-5,-5,5,-2,-2,6,290,1024,9,2.3,2.0,10.1,-11,51,2,8043
2020-01-29,-1,-1,-5,-5,-5,4,-2,-2,4,200,1020,7,0.8,0.7,5.1,-8,63,1,8043
2020-01-30,1,1,-5,-6,-6,5,-3,-2,6,251,1022,10,0.7,0.6,6.7,-10,60,1,8043
2020-01-31,3,3,-7,-9,-9,5,-4,-3,8,276,1028,14,0.8,0.7,10.1,-12,53,2,8043
2020-02-01,9,9,-1,-2,-2,6,2,3,9,287,1027,17,0.0,0.0,10.2,-7,53,2,8043
2020-02-02,10,10,3,3,3,6,6,6,9,266,1014,17,0.0,0.0,10.2,-10,35,3,8043
2020-02-03,1,1,-6,-3,-3,4,0,-1,6,122,1002,9,3.8,3.2,8.4,-7,67,1,8043
2020-02-04,-11,-11,-17,-17,-17,1,-13,-13,5,113,1021,7,11.9,10.1,5.1,-14,93,1,8043
2020-02-05,-7,-7,-18,-19,-19,5,-14,-12,6,231,1023,12,0.3,0.3,10.2,-19,67,2,8043
2020-02-06,0,0,-14,-14,-14,6,-8,-6,8,263,1013,14,0.0,0.0,10.3,-13,69,2,8043
2020-02-07,-2,-2,-7,-7,-7,5,-5,-5,2,161,1014,4,0.7,0.5,8.4,-7,86,1,8043
2020-02-08,5,5,-5,-5,-5,6,-1,0,7,268,1014,12,0.0,0.0,10.3,-5,73,2,8043
2020-02-09,-4,-4,-7,-7,-7,4,-4,-5,5,111,1018,8,1.3,1.1,5.2,-7,85,1,8043
2020-02-10,-1,-1,-6,-7,-7,4,-4,-3,6,145,1019,9,4.7,4.0,8.5,-6,83,1,8043
2020-02-11,-5,-5,-11,-10,-10,3,-8,-8,4,255,1024,6,9.2,7.8,10.0,-10,84,1,8043
2020-02-12,-1,-1,-9,-10,-10,4,-6,-5,6,212,1018,12,2.9,2.5,7.0,-11,70,1,8043
2020-02-13,-2,-2,-10,-10,-10,5,-7,-6,5,234,1024,8,0.9,0.8,10.8,-11,74,2,8043
2020-02-14,4,4,-6,-7,-7,6,-2,-1,9,265,1019,16,0.0,0.0,10.8,-8,63,2,8043
