date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,-3,-3,-8,-10,-10,6,-6,-5,7,252,1011,14,0.0,0.0,6.9,-7,92,2,27107
2020-01-23,-4,-4,-6,-11,-11,6,-5,-5,9,18,1021,14,0.3,0.1,3.4,-6,94,1,27107
2020-01-24,-8,-8,-14,-12,-12,2,-8,-8,4,339,1023,7,0.2,0.0,3.4,-9,97,1,27107
2020-01-25,-7,-7,-15,-12,-12,3,-9,-7,5,199,1018,8,0.2,0.0,6.3,-10,96,1,27107
2020-01-26,-3,-3,-11,-9,-9,3,-6,-5,5,94,1015,10,0.2,0.0,4.8,-7,95,1,27107
2020-01-27,-10,-10,-19,-18,-18,3,-13,-13,5,328,1023,9,0.2,0.1,4.8,-14,96,1,27107
2020-01-28,-12,-12,-20,-19,-19,3,-16,-16,3,175,1024,5,0.0,0.0,6.5,-17,94,1,27107
2020-01-29,-8,-8,-13,-15,-15,5,-10,-11,6,167,1023,10,0.4,0.3,4.8,-11,93,1,27107
2020-01-30,-4,-4,-9,-11,-11,3,-6,-5,8,160,1019,12,1.2,0.9,4.8,-7,95,1,27107
2020-01-31,-5,-5,-10,-12,-12,4,-7,-7,7,186,1017,13,0.5,0.5,4.9,-8,95,1,27107
2020-02-01,1,1,-8,-8,-8,6,-4,-4,10,198,1005,19,0.0,0.0,6.6,-4,90,1,27107
2020-02-02,3,3,-5,-5,-5,6,0,1,12,302,1002,22,0.1,0.0,6.6,-2,87,1,27107
2020-02-03,-11,-11,-17,-18,-18,5,-12,-12,8,346,1020,14,0.0,0.0,4.9,-13,88,1,27107
2020-02-04,-16,-16,-22,-23,-23,3,-19,-19,4,255,1029,9,0.0,0.0,9.8,-19,94,2,27107
2020-02-05,-6,-6,-15,-18,-18,6,-10,-9,12,202,1015,22,0.0,0.0,9.9,-12,89,2,27107
2020-02-06,-7,-7,-12,-16,-16,4,-10,-9,8,60,1006,13,0.9,0.3,5.0,-11,94,1,27107
2020-02-07,-20,-20,-29,-30,-30,4,-22,-23,8,337,1018,13,0.1,0.0,5.0,-22,96,1,27107
2020-02-08,-11,-11,-24,-25,-25,4,-17,-16,8,185,1018,14,0.5,0.1,5.0,-18,94,1,27107
2020-02-09,-12,-12,-18,-19,-19,4,-14,-15,5,274,1023,11,0.1,0.0,8.3,-14,95,1,27107
2020-02-10,-6,-6,-11,-15,-15,4,-8,-7,12,259,1016,20,0.9,0.7,5.0,-9,92,1,27107
2020-02-11,-5,-5,-16,-17,-17,4,-10,-10,11,209,1016,18,0.0,0.0,8.3,-11,92,1,27107
2020-02-12,-16,-16,-32,-32,-32,2,-21,-23,14,350,1023,21,4.2,1.7,5.0,-22,91,1,27107
2020-02-13,-23,-23,-33,-36,-36,4,-29,-28,5,236,1035,10,0.0,0.0,10.1,-30,92,2,27107
2020-02-14,-8,-8,-27,-26,-26,6,-17,-16,16,178,1019,25,0.0,0.0,10.0,-18,83,1,27107
2020-02-15,-5,-5,-16,-14,-14,4,-8,-7,10,302,1013,16,1.9,1.6,10.0,-11,89,1,27107
2020-02-16,-10,-10,-21,-21,-21,4,-15,-15,6,124,1021,10,0.3,0.3,5.1,-17,91,1,27107
2020-02-17,-8,-8,-15,-16,-16,4,-10,-9,7,314,1018,12,5.4,3.3,5.1,-11,94,1,27107
2020-02-18,-16,-16,-22,-26,-26,3,-18,-16,9,327,1032,14,0.2,0.1,6.8,-19,92,1,27107
2020-02-19,-20,-20,-28,-31,-31,2,-25,-24,4,278,1044,8,0.0,0.0,10.3,-25,93,2,27107
2020-02-20,-13,-13,-26,-28,-28,6,-19,-19,11,196,1038,20,0.0,0.0,10.3,-20,90,2,27107
2020-02-21,-2,-2,-10,-13,-13,6,-7,-6,11,230,1020,19,0.0,0.0,10.4,-8,88,2,27107
2020-02-22,-1,-1,-9,-10,-10,6,-5,-5,8,208,1013,16,0.0,0.0,10.8,-7,89,2,27107
2020-02-23,1,1,-7,-8,-8,6,-3,-1,10,282,1012,18,0.0,0.0,10.1,-4,88,2,27107
2020-02-24,-3,-3,-10,-10,-10,5,-7,-6,4,113,1020,7,0.0,0.0,10.1,-8,92,1,27107
2020-02-25,-6,-6,-16,-16,-16,4,-9,-8,10,347,1032,16,0.3,0.3,5.5,-10,94,1,27107
2020-02-26,-15,-15,-23,-24,-24,1,-19,-19,4,332,1033,7,0.0,0.0,5.5,-19,96,1,27107
2020-02-27,-11,-11,-19,-17,-17,4,-15,-15,2,137,1025,4,0.1,0.0,8.5,-16,93,1,27107
2020-02-28,-9,-9,-18,-17,-17,4,-14,-13,4,171,1024,8,0.0,0.0,11.0,-15,92,2,27107
2020-02-29,1,1,-8,-9,-9,6,-3,-3,11,184,1011,19,0.1,0.0,7.0,-4,94,1,27107
2020-03-01,1,1,-6,-7,-7,5,-2,-1,10,257,1005,18,0.1,0.0,8.6,-3,90,1,27107
2020-03-02,-1,-1,-14,-13,-13,5,-7,-8,12,197,1006,20,0.1,0.0,7.1,-8,89,1,27107
2020-03-03,0,0,-6,-6,-6,4,-2,-2,9,296,1003,15,1.1,0.8,7.1,-4,90,1,27107
2020-03-04,1,1,-11,-9,-9,6,-5,-5,9,178,1010,15,0.2,0.0,5.8,-6,93,1,27107
2020-03-05,1,1,-8,-8,-8,1,-2,-1,15,343,1017,23,6.3,3.6,5.8,-3,93,1,27107
2020-03-06,-1,-1,-12,-12,-12,4,-6,-6,11,174,1029,19,0.0,0.0,11.6,-8,87,2,27107
