date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,-8,-8,-13,-15,-15,6,-9,-9,10,240,1033,12,0.0,0.0,8.2,-18,52,1,20027
2019-01-02,-1,-1,-11,-10,-10,6,-6,-6,5,250,1026,13,0.0,0.0,9.7,-16,44,2,20027
2019-01-03,5,5,-7,-3,-3,6,-1,0,5,244,1018,12,0.0,0.0,9.7,-7,65,2,20027
2019-01-04,9,9,-5,1,1,6,2,3,5,293,1015,12,0.0,0.0,9.7,-3,72,2,20027
2019-01-05,12,12,-3,3,3,6,4,5,4,256,1017,9,0.0,0.0,9.7,-1,74,2,20027
2019-01-06,7,7,2,2,2,5,4,5,9,170,1009,21,0.2,0.0,8.2,2,77,1,20027
2019-01-07,8,8,3,4,4,6,6,6,8,278,1010,21,0.0,0.0,9.7,2,72,3,20027
2019-01-08,9,9,0,2,2,6,5,5,8,318,1026,24,0.0,0.0,9.7,-3,58,3,20027
2019-01-09,5,5,-4,-1,-1,6,2,1,5,235,1034,11,0.0,0.0,9.8,-6,62,2,20027
2019-01-10,7,7,-4,-2,-2,6,2,3,9,161,1025,17,0.0,0.0,9.8,-3,71,2,20027
2019-01-11,6,6,-1,1,1,4,3,3,5,126,1021,12,10.9,0.0,4.9,1,89,1,20027
2019-01-12,3,3,-1,-2,-2,2,2,1,7,9,1026,18,16.9,14.7,4.9,-1,88,1,20027
2019-01-13,4,4,-3,-2,-2,5,1,0,5,327,1031,8,0.2,0.1,4.9,-3,83,1,20027
2019-01-14,3,3,-3,-3,-3,4,0,0,6,222,1029,13,0.0,0.0,9.8,-3,86,1,20027
2019-01-15,5,5,-1,-2,-2,4,1,2,7,228,1022,13,0.0,0.0,9.8,-1,89,1,20027
2019-01-16,4,4,-4,-3,-3,5,1,1,6,74,1021,12,1.5,0.3,4.9,-4,78,1,20027
2019-01-17,4,4,-4,-3,-3,3,0,0,5,261,1021,8,1.5,1.5,4.9,-3,84,1,20027
2019-01-18,-1,-1,-4,-7,-7,4,-2,-3,12,97,1015,18,1.5,0.3,4.9,-3,93,1,20027
2019-01-19,-10,-10,-11,-17,-17,6,-9,-10,14,118,1028,21,0.0,0.0,8.3,-12,83,1,20027
2019-01-20,-1,-1,-14,-11,-11,6,-6,-5,7,154,1026,13,0.0,0.0,9.9,-11,71,2,20027
2019-01-21,5,5,-5,-6,-6,5,0,0,12,147,1012,24,0.0,0.0,6.6,-4,78,1,20027
2019-01-22,1,1,-6,-8,-8,3,-2,-2,14,355,1011,24,3.3,0.0,5.0,-4,83,1,20027
2019-01-23,2,2,-8,-7,-7,5,-3,-3,6,266,1021,15,0.7,0.3,10.0,-8,70,2,20027
2019-01-24,-3,-3,-8,-12,-12,6,-6,-5,11,344,1027,18,0.0,0.0,10.0,-10,69,2,20027
2019-01-25,2,2,-9,-9,-9,6,-4,-2,9,268,1023,15,0.0,0.0,10.0,-8,76,2,20027
2019-01-26,4,4,-5,-4,-4,6,-1,-1,6,279,1024,14,0.1,0.0,10.0,-6,78,1,20027
2019-01-27,7,7,-2,-2,-2,4,2,1,8,206,1013,17,0.6,0.3,8.3,-3,71,1,20027
2019-01-28,0,0,-5,-9,-9,5,-2,-3,15,337,1018,23,1.0,0.0,10.0,-8,66,1,20027
2019-01-29,-4,-4,-7,-12,-12,5,-6,-5,9,232,1025,13,0.2,0.1,6.7,-12,62,1,20027
2019-01-30,-8,-8,-17,-18,-18,6,-11,-12,8,121,1030,13,0.0,0.0,8.3,-22,45,1,20027
2019-01-31,0,0,-13,-11,-11,6,-6,-5,8,181,1022,11,0.0,0.0,10.1,-13,58,2,20027
2019-02-01,8,8,-7,-1,-1,6,1,2,6,182,1019,12,0.0,0.0,10.1,-4,78,2,20027
2019-02-02,8,8,2,5,5,6,6,6,10,194,1011,23,0.1,0.0,5.1,4,89,2,20027
2019-02-03,15,15,8,11,11,6,12,12,12,188,1002,24,0.1,0.0,8.3,9,85,3,20027
2019-02-04,6,6,-3,-3,-3,6,2,0,12,126,1013,19,0.0,0.0,10.2,-5,67,2,20027
2019-02-05,0,0,-7,-10,-10,6,-5,-4,8,63,1019,11,0.0,0.0,8.4,-15,43,1,20027
2019-02-06,-1,-1,-4,-9,-9,4,-3,-3,10,54,1013,14,0.5,0.0,5.1,-8,69,1,20027
2019-02-07,-7,-7,-10,-17,-17,5,-8,-8,19,320,1021,23,0.2,0.0,8.4,-14,63,1,20027
2019-02-08,-6,-6,-17,-15,-15,6,-11,-11,5,328,1040,11,0.0,0.0,10.3,-18,55,2,20027
2019-02-09,3,3,-11,-9,-9,12,-3,-2,13,160,1033,21,0.0,0.0,10.3,-12,56,2,20027
2019-02-10,4,4,-2,-3,-3,8,0,1,8,238,1022,13,0.1,0.0,10.0,-3,85,2,20027
2019-02-11,1,1,-1,-4,-4,6,1,0,9,76,1010,15,2.2,0.6,5.4,-1,90,1,20027
2019-02-12,5,5,-4,-4,-4,6,1,0,12,310,1017,15,0.0,0.1,10.8,-6,69,2,20027
2019-02-13,9,9,-2,1,1,8,4,5,7,186,1011,16,0.0,0.0,10.8,-3,62,2,20027
2019-02-14,6,6,-1,0,0,8,3,3,10,340,1006,18,0.0,0.0,10.8,-4,69,2,20027
2019-02-15,-7,-7,-11,-15,-15,5,-8,-9,10,50,1018,13,7.3,6.2,5.4,-12,76,1,20027
