date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,-21,-21,-30,-31,-31,4,-25,-25,7,231,1032,12,0.0,0.0,5.8,-28,70,2,27077
2019-01-02,-10,-10,-18,-21,-21,4,-14,-14,9,211,1012,14,0.5,0.3,2.1,-17,76,1,27077
2019-01-03,-1,-1,-6,-8,-8,6,-3,-3,10,238,1003,17,0.2,0.0,2.1,-5,86,1,27077
2019-01-04,-3,-3,-7,-10,-10,3,-5,-5,8,227,1006,11,0.0,0.0,3.9,-5,88,1,27077
2019-01-05,-3,-3,-4,-9,-9,3,-4,-3,7,330,1010,11,0.1,0.0,2.1,-6,86,1,27077
2019-01-06,-5,-5,-12,-13,-13,4,-8,-9,7,130,1020,15,1.6,0.0,3.9,-11,81,1,27077
2019-01-07,-4,-4,-6,-10,-10,3,-5,-5,9,229,1008,16,12.0,10.7,3.9,-5,89,1,27077
2019-01-08,-9,-9,-13,-18,-18,2,-10,-11,14,289,1014,22,1.8,0.9,2.1,-13,77,1,27077
2019-01-09,-13,-13,-18,-23,-23,4,-16,-16,9,321,1034,13,0.4,0.4,2.1,-19,74,1,27077
2019-01-10,-13,-13,-18,-20,-20,6,-15,-16,5,133,1033,10,0.0,0.0,3.9,-18,76,1,27077
2019-01-11,-10,-10,-13,-15,-15,4,-11,-11,5,70,1028,8,0.4,0.0,2.1,-13,83,1,27077
2019-01-12,-5,-5,-12,-13,-13,3,-8,-8,5,120,1032,10,0.0,0.1,2.1,-10,86,1,27077
2019-01-13,-4,-4,-9,-11,-11,6,-6,-6,8,214,1027,12,0.1,0.0,2.1,-8,86,1,27077
2019-01-14,-6,-6,-10,-11,-11,4,-8,-7,5,234,1023,7,0.5,0.5,5.8,-10,84,1,27077
2019-01-15,-7,-7,-13,-18,-18,5,-11,-11,11,291,1021,19,0.6,0.5,2.1,-13,82,1,27077
2019-01-16,-18,-18,-22,-24,-24,4,-19,-20,4,262,1029,4,0.0,0.0,5.8,-23,78,2,27077
2019-01-17,-18,-18,-22,-25,-25,6,-20,-19,5,313,1025,7,0.1,0.0,2.1,-23,76,1,27077
2019-01-18,-23,-23,-25,-32,-32,4,-24,-24,6,8,1033,8,0.0,0.0,4.0,-28,75,1,27077
2019-01-19,-25,-25,-33,-31,-31,4,-28,-27,4,294,1038,6,0.0,0.0,5.8,-31,71,2,27077
2019-01-20,-23,-23,-34,-32,-32,4,-27,-28,6,115,1036,9,0.0,0.0,5.8,-32,67,2,27077
2019-01-21,-14,-14,-20,-25,-25,5,-18,-16,8,168,1023,14,0.7,0.4,3.4,-19,74,1,27077
2019-01-22,-13,-13,-14,-19,-19,2,-13,-13,7,287,1019,8,4.9,4.3,3.4,-16,82,1,27077
2019-01-23,-10,-10,-20,-21,-21,1,-15,-14,7,176,1014,9,2.2,1.5,3.4,-17,81,1,27077
2019-01-24,-24,-24,-25,-34,-34,4,-23,-24,12,315,1026,17,1.8,1.1,4.7,-28,68,1,27077
2019-01-25,-21,-21,-31,-34,-34,2,-26,-26,6,316,1026,7,0.0,0.0,4.7,-30,70,1,27077
2019-01-26,-21,-21,-27,-30,-30,3,-24,-24,5,314,1020,10,0.0,0.0,4.8,-29,71,1,27077
2019-01-27,-23,-23,-35,-34,-34,2,-28,-29,7,138,1020,11,1.7,1.1,4.8,-32,68,1,27077
2019-01-28,-20,-20,-25,-30,-30,1,-23,-23,7,285,1022,10,3.0,2.7,4.8,-27,71,1,27077
2019-01-29,-30,-30,-33,-43,-43,6,-30,-31,12,331,1026,17,0.2,0.1,4.8,-34,65,1,27077
2019-01-30,-28,-28,-34,-43,-43,4,-31,-31,10,293,1030,12,0.1,0.0,4.8,-36,67,1,27077
2019-01-31,-25,-25,-34,-37,-37,3,-30,-29,5,173,1027,9,0.0,0.0,4.8,-33,65,1,27077
2019-02-01,-11,-11,-22,-22,-22,3,-17,-17,5,176,1017,10,2.5,2.0,4.8,-20,77,1,27077
2019-02-02,-9,-9,-15,-18,-18,3,-12,-12,8,75,1015,10,1.1,0.9,4.9,-15,81,1,27077
2019-02-03,-15,-15,-16,-22,-22,4,-14,-15,9,233,1013,12,4.5,3.1,4.9,-17,80,1,27077
2019-02-04,-18,-18,-19,-27,-27,2,-17,-18,12,12,1018,15,18.3,16.3,4.9,-20,78,1,27077
2019-02-05,-16,-16,-25,-26,-26,4,-20,-21,4,68,1030,7,0.4,0.0,4.9,-21,92,1,27077
2019-02-06,-12,-12,-16,-20,-20,1,-14,-14,7,28,1026,9,6.8,5.8,4.9,-15,95,1,27077
2019-02-07,-17,-17,-18,-27,-27,1,-17,-17,13,129,1026,17,9.3,7.9,4.9,-18,93,1,27077
2019-02-08,-22,-22,-29,-33,-33,4,-24,-25,7,304,1038,15,1.0,0.9,5.0,-28,73,1,27077
2019-02-09,-20,-20,-29,-27,-27,10,-23,-23,3,141,1045,4,0.4,0.3,5.0,-28,72,1,27077
2019-02-10,-17,-17,-28,-25,-25,5,-21,-22,4,57,1036,8,0.0,0.1,5.0,-25,76,1,27077
2019-02-11,-8,-8,-18,-19,-19,6,-12,-13,8,120,1025,12,0.5,0.1,5.0,-16,77,1,27077
2019-02-12,-8,-8,-11,-14,-14,2,-9,-9,5,155,1016,9,3.5,2.8,5.0,-12,84,1,27077
2019-02-13,-9,-9,-18,-16,-16,6,-12,-13,5,202,1012,8,0.8,0.6,5.0,-14,81,1,27077
2019-02-14,-14,-14,-21,-22,-22,4,-14,-16,9,314,1011,15,6.4,5.5,5.1,-17,80,1,27077
2019-02-15,-14,-14,-22,-24,-24,6,-17,-18,7,328,1022,12,0.1,0.1,5.1,-22,74,1,27077
2019-02-16,-12,-12,-25,-21,-21,7,-18,-17,4,101,1024,6,0.0,0.0,5.1,-21,78,1,27077
2019-02-17,-12,-12,-21,-20,-20,8,-15,-15,5,37,1027,11,0.0,0.0,10.0,-18,78,1,27077
2019-02-18,-13,-13,-26,-23,-23,3,-19,-19,5,324,1035,8,0.0,0.0,5.1,-22,79,1,27077
2019-02-19,-12,-12,-23,-23,-23,4,-17,-17,7,215,1032,13,0.0,0.0,8.4,-20,76,1,27077
2019-02-20,-8,-8,-16,-15,-15,1,-11,-11,6,101,1017,11,6.0,4.7,5.1,-13,82,1,27077
2019-02-21,-6,-6,-12,-12,-12,3,-8,-8,5,293,1019,8,2.5,2.3,5.2,-11,84,1,27077
2019-02-22,-9,-9,-17,-14,-14,4,-11,-12,4,233,1027,9,0.9,0.7,5.2,-13,83,1,27077
2019-02-23,-5,-5,-13,-13,-13,5,-8,-8,5,203,1018,9,6.8,5.7,5.2,-10,85,1,27077
2019-02-24,-11,-11,-23,-23,-23,2,-14,-14,16,315,1016,22,2.6,0.9,5.2,-17,77,1,27077
2019-02-25,-17,-17,-28,-31,-31,5,-22,-22,7,280,1035,13,0.1,0.0,5.2,-27,69,1,27077
2019-02-26,-15,-15,-29,-28,-28,3,-21,-20,6,231,1035,10,0.1,0.0,5.3,-25,70,1,27077
2019-02-27,-14,-14,-23,-26,-26,5,-18,-17,9,242,1030,14,0.4,0.3,7.0,-22,70,1,27077
2019-02-28,-12,-12,-21,-23,-23,5,-15,-16,8,251,1022,14,0.5,0.3,5.5,-19,77,1,27077
2019-03-01,-13,-13,-18,-22,-22,4,-15,-15,7,116,1022,5,0.0,0.0,5.5,-18,76,1,27077
2019-03-02,-18,-18,-23,-29,-29,4,-20,-20,9,296,1034,14,0.1,0.0,5.5,-24,72,1,27077
2019-03-03,-16,-16,-27,-29,-29,5,-21,-20,8,268,1032,14,0.3,0.1,5.7,-24,76,1,27077
