date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,3,3,-3,-6,-6,5,-1,0,11,170,1025,16,0.7,0.0,8.3,-6,66,1,29510
2020-01-23,2,2,0,-3,-3,5,1,1,8,146,1016,14,14.7,0.0,5.0,0,96,1,29510
2020-01-24,2,2,0,-1,-1,3,1,2,6,252,1012,9,4.5,0.0,5.0,1,97,1,29510
2020-01-25,2,2,-1,-4,-4,5,0,0,9,280,1018,13,0.2,0.1,6.7,-2,84,1,29510
2020-01-26,8,8,-1,1,1,6,2,4,3,205,1017,5,0.0,0.0,10.0,-1,82,1,29510
2020-01-27,5,5,0,-1,-1,5,1,2,6,316,1017,8,0.0,0.0,6.7,-1,85,1,29510
2020-01-28,2,2,-1,-1,-1,6,1,1,4,122,1021,6,0.0,0.0,5.0,-3,78,1,29510
2020-01-29,1,1,-1,-3,-3,2,0,0,5,145,1021,7,4.0,2.9,5.1,-2,90,1,29510
2020-01-30,2,2,-2,-1,-1,4,0,0,2,214,1023,3,0.0,0.0,5.1,-2,89,1,29510
2020-01-31,6,6,1,1,1,3,3,3,4,162,1020,6,0.0,0.0,5.1,1,91,1,29510
2020-02-01,5,5,1,0,0,6,3,2,7,279,1017,11,0.0,0.0,10.0,1,85,1,29510
2020-02-02,16,16,4,8,8,6,10,11,9,265,1010,16,0.0,0.0,10.2,5,73,4,29510
2020-02-03,16,16,7,10,10,6,12,13,10,190,1006,17,0.0,0.0,10.2,8,77,4,29510
2020-02-04,7,7,1,3,3,4,6,6,10,12,1012,15,2.4,0.0,5.1,3,83,2,29510
2020-02-05,1,1,-6,-4,-4,4,0,0,9,47,1013,13,21.9,6.6,5.1,-1,89,1,29510
2020-02-06,-1,-1,-3,-7,-7,4,-2,-2,9,340,1005,12,1.1,0.5,5.1,-3,91,1,29510
2020-02-07,3,3,-6,-5,-5,5,-1,-1,6,229,1011,10,1.7,0.0,8.4,-4,83,1,29510
2020-02-08,3,3,-5,-6,-6,6,-1,-1,8,289,1022,11,0.0,0.5,10.3,-5,74,2,29510
2020-02-09,10,10,-1,1,1,4,5,6,12,186,1019,22,12.3,0.0,5.4,3,86,2,29510
2020-02-10,5,5,1,-1,-1,5,2,2,8,242,1020,10,6.4,0.0,10.0,-1,78,1,29510
2020-02-11,6,6,0,0,0,5,3,3,6,321,1023,8,1.7,0.8,10.8,-2,76,2,29510
2020-02-12,1,1,-6,-2,-2,4,1,1,5,122,1016,8,22.7,2.9,5.4,0,89,1,29510
2020-02-13,-5,-5,-11,-13,-13,4,-6,-7,14,317,1024,18,2.1,1.3,8.5,-9,81,1,29510
2020-02-14,-2,-2,-13,-13,-13,6,-8,-7,7,199,1036,9,0.0,0.0,10.8,-19,44,2,29510
2020-02-15,9,9,-6,-3,-3,6,1,3,11,206,1024,17,0.0,0.0,10.1,-8,50,2,29510
2020-02-16,9,9,0,3,3,6,5,5,4,78,1019,7,0.0,0.0,10.1,1,77,2,29510
2020-02-17,11,11,4,5,5,4,8,8,9,171,1013,15,0.9,0.0,5.5,6,87,2,29510
2020-02-18,6,6,1,1,1,5,5,4,10,345,1022,15,0.0,0.0,8.5,1,75,1,29510
2020-02-19,7,7,-2,-2,-2,6,2,3,7,44,1034,11,0.0,0.0,10.1,-5,62,2,29510
2020-02-20,0,0,-3,-7,-7,6,-2,-1,10,124,1038,14,0.0,0.0,10.1,-11,48,2,29510
2020-02-21,6,6,-3,-1,-1,6,1,1,5,220,1037,7,0.0,0.0,11.0,-13,36,2,29510
2020-02-22,10,10,-3,0,0,6,3,4,9,208,1027,15,0.0,0.0,11.0,-6,53,2,29510
2020-02-23,14,14,2,5,5,5,7,8,8,208,1018,12,0.4,0.0,7.0,2,74,2,29510
2020-02-24,10,10,6,6,6,4,8,8,8,125,1007,11,30.5,0.0,5.5,7,95,2,29510
2020-02-25,6,6,5,4,4,4,6,6,7,335,1008,10,16.5,0.0,5.5,5,92,2,29510
2020-02-26,1,1,-2,-5,-5,2,1,0,15,323,1017,20,5.7,0.9,5.6,-1,86,1,29510
2020-02-27,7,7,-4,-3,-3,6,1,2,8,251,1022,12,0.1,0.0,11.1,-5,64,2,29510
2020-02-28,6,6,-3,-2,-2,5,2,3,9,281,1021,13,0.2,0.0,5.6,-4,69,1,29510
2020-02-29,9,9,-4,-1,-1,6,2,3,6,205,1024,11,0.0,0.0,11.2,-5,60,2,29510
2020-03-01,15,15,3,6,6,6,9,10,14,195,1014,22,2.3,0.0,5.6,6,83,3,29510
2020-03-02,12,12,7,9,9,5,11,10,8,340,1008,12,13.7,0.0,10.1,7,78,3,29510
2020-03-03,14,14,5,8,8,6,9,10,9,274,1009,13,0.0,0.0,11.3,3,66,4,29510
2020-03-04,12,12,6,6,6,6,8,10,9,333,1016,16,0.0,0.0,10.1,2,62,2,29510
2020-03-05,14,14,3,6,6,6,8,10,12,257,1019,18,0.0,0.0,11.3,0,57,3,29510
2020-03-06,8,8,1,0,0,6,4,5,14,329,1029,20,0.0,0.0,11.6,-4,56,2,29510
2020-03-07,12,12,0,2,2,6,5,6,9,166,1032,14,0.0,0.0,10.2,-1,63,3,29510
2020-03-08,17,17,4,8,8,6,10,11,13,189,1025,22,0.0,0.0,11.6,3,62,4,29510
2020-03-09,14,14,8,10,10,5,13,13,16,189,1019,27,16.5,0.0,5.9,10,83,3,29510
2020-03-10,11,11,4,7,7,5,9,8,9,326,1022,13,8.0,0.0,8.8,5,78,2,29510
2020-03-11,17,17,4,8,8,5,10,11,5,274,1017,8,0.0,0.0,10.2,6,81,3,29510
