date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,-1,-1,-6,-10,-10,6,-4,-3,12,217,1023,18,0.0,0.0,7.0,-5,88,1,26035
2020-01-23,-1,-1,-5,-6,-6,5,-3,-2,6,135,1022,9,0.4,0.0,3.5,-3,93,1,26035
2020-01-24,1,1,-7,-5,-5,5,-1,0,11,82,1016,17,8.4,0.0,3.5,-1,96,1,26035
2020-01-25,1,1,0,-2,-2,2,1,1,4,213,1009,7,3.3,0.1,3.5,1,99,1,26035
2020-01-26,1,1,-3,-5,-5,4,0,0,10,285,1009,15,0.4,0.3,3.5,-1,93,1,26035
2020-01-27,1,1,-3,-5,-5,6,-1,0,8,325,1013,12,0.1,0.1,3.5,-2,92,1,26035
2020-01-28,-1,-1,-5,-7,-7,6,-3,-3,6,312,1019,9,0.2,0.1,5.3,-5,88,1,26035
2020-01-29,-2,-2,-8,-8,-8,5,-5,-4,4,74,1023,7,0.1,0.0,6.4,-6,91,1,26035
2020-01-30,-1,-1,-7,-6,-6,4,-4,-4,3,159,1024,5,0.1,0.0,4.9,-5,91,1,26035
2020-01-31,-1,-1,-4,-6,-6,4,-3,-2,5,187,1022,8,0.7,0.2,5.0,-4,92,1,26035
2020-02-01,1,1,-3,-6,-6,2,-1,-1,10,227,1011,15,3.2,2.2,5.0,-2,94,1,26035
2020-02-02,4,4,-1,-3,-3,4,1,2,14,267,998,22,1.7,1.4,5.0,1,93,1,26035
2020-02-03,3,3,-1,-1,-1,6,1,1,5,154,1009,8,0.1,0.0,9.9,-1,88,2,26035
2020-02-04,-2,-2,-6,-8,-8,5,-3,-3,11,351,1017,15,1.3,0.3,10.0,-6,75,2,26035
2020-02-05,-4,-4,-7,-9,-9,6,-5,-5,5,136,1021,6,0.1,0.0,8.3,-11,64,1,26035
2020-02-06,-3,-3,-5,-8,-8,4,-4,-4,6,44,1006,8,2.1,1.2,6.7,-6,84,1,26035
2020-02-07,-3,-3,-7,-10,-10,6,-5,-4,9,330,1006,12,0.0,0.0,6.7,-7,84,1,26035
2020-02-08,-5,-5,-10,-12,-12,5,-7,-8,5,117,1020,7,0.1,0.0,6.7,-10,82,1,26035
2020-02-09,-2,-2,-8,-9,-9,2,-4,-4,8,175,1021,11,12.5,9.7,5.3,-5,95,1,26035
2020-02-10,-1,-1,-7,-7,-7,5,-3,-4,5,309,1019,8,1.4,1.3,10.0,-5,91,1,26035
2020-02-11,-2,-2,-7,-10,-10,5,-5,-4,10,265,1017,16,0.2,0.1,6.9,-6,90,1,26035
2020-02-12,0,0,-6,-8,-8,5,-3,-2,10,224,1015,16,0.5,0.2,10.0,-5,88,2,26035
2020-02-13,-10,-10,-16,-18,-18,3,-11,-12,10,344,1017,13,2.9,2.3,5.3,-12,88,1,26035
2020-02-14,-9,-9,-17,-19,-19,5,-13,-12,7,244,1031,11,0.3,0.2,5.3,-15,88,1,26035
2020-02-15,-3,-3,-14,-16,-16,4,-8,-8,14,215,1021,22,0.8,0.6,6.9,-10,86,1,26035
2020-02-16,-1,-1,-9,-7,-7,5,-3,-2,9,280,1019,14,0.1,0.1,10.0,-5,87,2,26035
2020-02-17,-2,-2,-10,-11,-11,4,-6,-6,8,112,1022,12,4.5,1.8,5.4,-8,90,1,26035
2020-02-18,2,2,-7,-6,-6,5,-1,1,16,289,1014,23,7.1,3.6,8.5,-2,90,1,26035
2020-02-19,-6,-6,-13,-16,-16,6,-9,-8,10,286,1033,15,0.1,0.0,7.0,-12,82,1,26035
2020-02-20,-7,-7,-15,-17,-17,6,-11,-10,7,300,1037,12,0.1,0.0,8.5,-13,85,1,26035
2020-02-21,-2,-2,-12,-13,-13,6,-6,-5,14,239,1029,23,0.0,0.0,10.9,-10,78,2,26035
2020-02-22,2,2,-8,-7,-7,6,-2,-1,12,243,1020,20,0.0,0.0,10.9,-4,84,2,26035
2020-02-23,4,4,-2,-4,-4,6,1,1,12,224,1013,19,0.0,0.0,8.5,-1,88,1,26035
2020-02-24,3,3,0,-1,-1,6,1,2,6,145,1014,9,0.0,0.0,11.0,-1,84,1,26035
2020-02-25,1,1,-2,-5,-5,6,0,1,12,48,1017,16,0.0,0.0,5.5,-3,80,1,26035
2020-02-26,-3,-3,-7,-11,-11,4,-4,-4,15,25,1015,19,3.5,1.7,5.5,-7,81,1,26035
2020-02-27,-5,-5,-8,-15,-15,3,-7,-6,16,296,1013,22,0.6,0.3,5.5,-10,79,1,26035
2020-02-28,-6,-6,-11,-15,-15,4,-8,-7,15,293,1013,20,0.5,0.3,5.5,-11,80,1,26035
2020-02-29,-2,-2,-8,-12,-12,6,-6,-5,11,294,1018,16,0.0,0.0,11.1,-9,79,2,26035
2020-03-01,4,4,-7,-6,-6,6,-1,-1,9,187,1012,16,0.0,0.0,5.6,-3,89,1,26035
2020-03-02,3,3,-1,-2,-2,6,1,2,9,280,1006,13,0.0,0.0,10.1,-1,85,2,26035
2020-03-03,4,4,-2,-3,-3,4,1,2,8,230,1002,12,0.1,0.0,7.1,-2,85,1,26035
2020-03-04,1,1,-4,-5,-5,5,-1,1,11,297,1011,15,0.8,0.6,7.1,-4,79,1,26035
