date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,-14,-14,-25,-27,-27,6,-18,-20,8,200,1034,12,0.0,0.0,8.7,-22,75,2,46031
2019-01-02,-3,-3,-13,-13,-13,6,-7,-7,9,291,1016,18,0.0,0.0,8.7,-10,78,2,46031
2019-01-03,4,4,-4,-5,-5,6,-1,-1,9,259,1011,20,0.0,0.0,8.7,-4,75,2,46031
2019-01-04,5,5,-3,-3,-3,6,1,2,9,277,1011,20,0.0,0.0,8.7,-3,77,2,46031
2019-01-05,-1,-1,-3,-6,-6,6,-2,-2,7,312,1015,14,0.0,0.0,8.7,-5,81,2,46031
2019-01-06,0,0,-6,-7,-7,4,-2,-2,9,144,1010,16,1.0,0.5,3.3,-4,87,1,46031
2019-01-07,4,4,-5,-5,-5,5,-2,-1,6,242,1007,15,0.3,0.1,8.7,-5,78,2,46031
2019-01-08,-1,-1,-5,-7,-7,6,-2,-3,13,309,1025,23,0.0,0.1,8.7,-9,63,2,46031
2019-01-09,-7,-7,-14,-15,-15,6,-9,-10,8,77,1034,11,0.0,0.0,8.7,-14,68,2,46031
2019-01-10,-2,-2,-10,-9,-9,6,-5,-6,6,166,1021,10,0.0,0.0,8.7,-10,75,2,46031
2019-01-11,-3,-3,-10,-8,-8,5,-5,-6,6,8,1025,10,0.2,0.1,5.1,-9,79,1,46031
2019-01-12,-6,-6,-11,-11,-11,4,-8,-9,5,86,1032,7,0.3,0.3,3.4,-12,78,1,46031
2019-01-13,1,1,-9,-9,-9,4,-5,-4,7,194,1028,13,0.0,0.0,8.7,-8,81,2,46031
2019-01-14,-1,-1,-8,-7,-7,6,-4,-4,5,36,1024,9,0.0,0.0,5.2,-8,78,1,46031
2019-01-15,1,1,-8,-9,-9,6,-4,-3,8,330,1021,15,0.1,0.0,6.9,-8,76,1,46031
2019-01-16,-9,-9,-13,-15,-15,6,-10,-11,7,118,1026,10,0.3,0.2,3.4,-13,76,1,46031
2019-01-17,-7,-7,-12,-15,-15,5,-9,-9,6,94,1023,6,0.5,0.3,3.4,-12,77,1,46031
2019-01-18,-14,-14,-18,-22,-22,2,-14,-16,9,62,1031,12,9.3,7.2,3.4,-18,72,1,46031
2019-01-19,-14,-14,-21,-23,-23,3,-17,-17,5,158,1033,8,0.2,0.3,3.4,-20,77,1,46031
2019-01-20,-12,-12,-16,-22,-22,5,-14,-14,10,127,1026,13,0.2,0.0,3.4,-17,74,1,46031
2019-01-21,-8,-8,-11,-17,-17,2,-9,-9,13,118,1015,16,7.0,4.5,3.4,-12,78,1,46031
2019-01-22,-7,-7,-12,-16,-16,3,-9,-9,11,336,1023,13,3.6,3.2,3.5,-12,81,1,46031
2019-01-23,-1,-1,-8,-11,-11,5,-6,-5,9,298,1016,19,0.1,0.0,8.7,-8,79,2,46031
2019-01-24,-15,-15,-19,-25,-25,6,-16,-17,13,305,1031,17,0.1,0.0,8.7,-21,66,2,46031
2019-01-25,-11,-11,-14,-19,-19,3,-14,-13,7,122,1022,11,0.4,0.3,3.5,-17,76,1,46031
2019-01-26,-3,-3,-7,-11,-11,3,-6,-5,7,222,1019,12,1.2,0.9,3.5,-10,80,1,46031
2019-01-27,-3,-3,-10,-11,-11,2,-6,-6,15,232,1008,21,8.2,2.5,3.5,-8,82,1,46031
2019-01-28,-9,-9,-12,-21,-21,2,-11,-11,18,325,1025,23,1.3,0.3,5.2,-15,70,1,46031
2019-01-29,-21,-21,-22,-32,-32,6,-21,-21,14,328,1032,18,0.0,0.0,5.2,-25,67,1,46031
2019-01-30,-23,-23,-29,-32,-32,6,-25,-25,7,132,1031,6,0.0,0.0,7.0,-28,71,1,46031
2019-01-31,-11,-11,-20,-23,-23,4,-16,-16,7,171,1019,10,0.9,0.8,3.5,-19,73,1,46031
2019-02-01,-2,-2,-11,-11,-11,6,-6,-6,7,215,1012,15,0.0,0.0,8.7,-9,80,2,46031
2019-02-02,-1,-1,-10,-9,-9,5,-5,-6,5,109,1008,7,0.0,0.0,7.0,-8,82,1,46031
2019-02-03,-10,-10,-13,-19,-19,4,-11,-12,11,51,1011,15,3.9,2.8,3.6,-14,78,1,46031
2019-02-04,-19,-19,-22,-30,-30,5,-19,-21,13,332,1024,14,2.9,2.6,3.6,-24,67,1,46031
2019-02-05,-17,-17,-24,-27,-27,5,-20,-20,7,99,1027,9,0.9,0.8,3.6,-21,90,1,46031
2019-02-06,-16,-16,-19,-26,-26,3,-18,-17,9,6,1027,12,7.4,4.8,3.6,-19,95,1,46031
2019-02-07,-20,-20,-21,-33,-33,3,-21,-21,15,330,1034,20,2.3,1.4,5.2,-22,91,1,46031
2019-02-08,-18,-18,-32,-32,-32,6,-24,-25,7,166,1042,11,0.0,0.0,10.4,-30,65,2,46031
2019-02-09,-16,-16,-19,-29,-29,10,-18,-18,13,80,1038,15,0.3,0.3,5.2,-23,69,1,46031
2019-02-10,-17,-17,-20,-28,-28,5,-18,-19,9,44,1033,10,2.8,2.5,5.2,-22,70,1,46031
2019-02-11,-10,-10,-16,-21,-21,4,-13,-13,11,124,1017,13,3.0,2.2,5.3,-16,78,1,46031
2019-02-12,-15,-15,-18,-25,-25,6,-16,-17,11,316,1023,13,0.5,0.6,10.6,-20,71,2,46031
2019-02-13,-8,-8,-20,-20,-20,7,-14,-14,6,157,1011,9,0.0,0.0,8.4,-18,76,1,46031
2019-02-14,-15,-15,-17,-26,-26,7,-16,-16,14,325,1017,17,1.3,0.4,6.9,-20,72,1,46031
2019-02-15,-15,-15,-23,-28,-28,6,-19,-20,8,90,1025,8,0.2,0.0,8.5,-23,73,1,46031
2019-02-16,-11,-11,-17,-22,-22,5,-13,-14,10,118,1017,15,6.5,5.2,5.3,-17,77,1,46031
2019-02-17,-13,-13,-13,-19,-19,5,-12,-13,8,124,1026,12,7.5,6.9,5.4,-16,78,1,46031
2019-02-18,-16,-16,-20,-24,-24,3,-17,-18,6,316,1038,8,0.2,0.1,5.4,-21,76,1,46031
2019-02-19,-11,-11,-23,-24,-24,1,-16,-17,7,168,1031,10,0.7,0.3,5.4,-20,75,1,46031
2019-02-20,-10,-10,-15,-17,-17,3,-11,-11,7,245,1015,9,2.8,2.5,5.4,-14,78,1,46031
2019-02-21,-8,-8,-19,-18,-18,4,-12,-14,5,282,1023,9,0.0,0.0,5.4,-18,77,1,46031
2019-02-22,-11,-11,-20,-20,-20,2,-14,-15,6,102,1027,7,5.7,4.7,5.4,-17,76,1,46031
2019-02-23,-9,-9,-16,-17,-17,10,-11,-12,6,296,1018,11,1.1,1.1,10.1,-14,80,1,46031
2019-02-24,-8,-8,-14,-19,-19,6,-11,-12,15,317,1025,21,0.0,0.0,7.0,-17,71,1,46031
2019-02-25,-15,-15,-21,-25,-25,4,-17,-17,9,30,1035,7,1.6,1.4,5.5,-21,70,1,46031
2019-02-26,-16,-16,-21,-27,-27,2,-18,-18,10,125,1035,8,4.0,3.3,5.5,-21,72,1,46031
2019-02-27,-11,-11,-19,-23,-23,5,-15,-15,9,268,1038,13,0.6,0.6,11.0,-19,70,2,46031
2019-02-28,-10,-10,-16,-21,-21,6,-13,-13,9,265,1028,8,0.0,0.0,10.1,-17,73,2,46031
2019-03-01,-14,-14,-19,-24,-24,3,-15,-15,12,352,1029,7,2.4,1.4,5.5,-19,72,1,46031
2019-03-02,-19,-19,-23,-30,-30,5,-20,-21,9,340,1040,13,0.1,0.0,5.6,-24,72,1,46031
2019-03-03,-17,-17,-24,-28,-28,6,-19,-20,8,296,1036,20,0.0,0.0,7.1,-23,72,1,46031
2019-03-04,-11,-11,-22,-27,-27,5,-17,-17,15,292,1029,23,0.1,0.0,8.6,-19,81,1,46031
2019-03-05,-8,-8,-17,-21,-21,6,-13,-13,12,290,1030,19,0.0,0.0,10.1,-15,86,1,46031
2019-03-06,-11,-11,-17,-20,-20,5,-14,-14,6,117,1030,11,0.0,0.0,7.1,-16,89,1,46031
2019-03-07,-9,-9,-18,-18,-18,4,-13,-12,8,137,1026,11,0.3,0.0,5.6,-13,94,1,46031
2019-03-08,-2,-2,-12,-11,-11,5,-7,-6,5,181,1016,8,0.6,0.4,5.7,-8,94,1,46031
2019-03-09,-2,-2,-7,-9,-9,1,-3,-2,11,343,1010,17,14.9,12.4,5.7,-4,93,1,46031
2019-03-10,-4,-4,-13,-13,-13,6,-9,-9,6,283,1024,11,0.0,0.0,10.1,-10,89,2,46031
2019-03-11,-2,-2,-12,-11,-11,6,-7,-7,7,198,1027,11,0.0,0.0,11.4,-8,91,2,46031
2019-03-12,1,1,-3,-5,-5,4,-1,-1,6,219,1010,12,0.0,0.0,7.2,-2,93,1,46031
2019-03-13,-1,-1,-10,-8,-8,3,-3,-2,14,8,1004,22,22.1,2.7,7.2,-4,87,1,46031
2019-03-14,0,0,-2,-8,-8,0,-1,0,24,337,1013,36,19.0,0.0,5.7,-3,84,1,46031
2019-03-15,-1,-1,-7,-9,-9,6,-4,-4,9,307,1027,16,0.0,0.0,8.8,-6,89,1,46031
2019-03-16,0,0,-7,-8,-8,6,-3,-3,8,303,1029,13,0.1,0.0,7.4,-5,92,1,46031
2019-03-17,0,0,-7,-8,-8,12,-4,-3,6,329,1030,11,0.0,0.0,11.6,-6,87,2,46031
2019-03-18,1,1,-8,-8,-8,11,-4,-3,6,229,1030,11,0.2,0.0,8.8,-6,87,1,46031
2019-03-19,2,2,-1,-3,-3,4,0,1,7,306,1025,12,0.6,0.8,6.0,0,95,1,46031
2019-03-20,3,3,-2,-3,-3,4,0,1,7,331,1024,13,0.5,0.1,6.0,-1,94,1,46031
2019-03-21,9,9,0,1,1,3,3,4,6,313,1023,10,0.1,0.0,11.6,1,86,2,46031
2019-03-22,4,4,-1,-2,-2,3,1,1,8,122,1025,11,0.2,0.0,10.3,0,91,1,46031
2019-03-23,10,10,0,2,2,5,4,6,6,166,1019,10,0.0,0.0,10.3,1,84,3,46031
