date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,7,7,2,3,3,5,5,5,7,16,1024,9,0.1,0.0,5.0,2,79,1,48449
2019-01-02,3,3,1,0,0,4,3,2,6,135,1025,8,30.8,0.0,5.0,-3,67,1,48449
2019-01-03,6,6,1,-1,-1,3,3,3,7,128,1017,9,21.3,0.0,5.0,-2,75,1,48449
2019-01-04,9,9,-1,3,3,6,5,5,7,290,1017,14,0.3,0.0,8.3,1,75,2,48449
2019-01-05,15,15,1,8,8,6,8,9,4,208,1021,8,0.0,0.0,10.0,2,71,3,48449
2019-01-06,17,17,5,8,8,6,9,11,7,188,1021,14,0.0,0.0,10.0,6,74,3,48449
2019-01-07,15,15,11,13,13,5,14,13,8,227,1018,16,0.5,0.0,8.3,10,76,3,48449
2019-01-08,15,15,7,11,11,6,11,12,4,119,1024,12,0.0,0.0,6.7,6,72,3,48449
2019-01-09,13,13,4,7,7,6,8,9,6,27,1031,11,0.0,0.0,10.1,-1,55,3,48449
2019-01-10,8,8,0,6,6,6,6,6,4,111,1027,8,0.0,0.0,10.1,-1,62,3,48449
2019-01-11,8,8,5,6,6,6,7,7,7,132,1021,11,0.0,0.0,8.3,3,76,2,48449
2019-01-12,10,10,9,9,9,5,9,10,8,272,1018,16,11.4,0.0,5.0,7,83,2,48449
2019-01-13,8,8,0,2,2,6,5,5,8,340,1028,11,0.0,0.0,10.1,0,72,2,48449
2019-01-14,7,7,1,5,5,6,6,5,3,333,1030,5,0.0,0.0,10.1,1,76,2,48449
2019-01-15,11,11,-1,5,5,6,5,6,4,186,1027,6,0.0,0.0,10.1,2,77,3,48449
2019-01-16,15,15,6,10,10,6,11,11,5,189,1021,11,0.2,0.0,6.7,7,78,3,48449
2019-01-17,15,15,12,14,14,4,14,14,8,279,1019,14,0.6,0.0,6.7,10,81,3,48449
