date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,17,17,13,15,15,4,15,15,6,293,1014,15,0.4,0.0,6.6,12,85,4,51025
2019-01-02,9,9,5,7,7,6,8,7,1,86,1023,7,0.1,0.0,8.3,5,80,2,51025
2019-01-03,9,9,4,7,7,4,7,7,2,281,1018,6,12.8,0.0,8.3,6,93,2,51025
2019-01-04,12,12,6,7,7,2,8,9,3,122,1014,7,15.3,0.0,4.9,9,98,2,51025
2019-01-05,12,12,6,9,9,6,10,9,6,282,1007,18,0.0,0.0,9.9,7,81,3,51025
2019-01-06,12,12,2,7,7,6,7,9,3,302,1022,11,0.0,0.0,9.9,3,75,3,51025
2019-01-07,9,9,1,3,3,6,5,5,3,102,1025,9,0.0,0.0,9.9,2,77,3,51025
2019-01-08,14,14,7,10,10,4,10,11,5,225,1015,13,0.6,0.0,9.9,8,85,4,51025
2019-01-09,10,10,3,6,6,6,7,7,6,285,1017,18,0.0,0.0,9.9,1,64,3,51025
2019-01-10,6,6,0,1,1,6,2,3,4,310,1022,14,0.0,0.0,9.9,-5,60,2,51025
2019-01-11,7,7,-1,1,1,6,2,2,1,347,1027,5,0.0,0.0,9.9,-5,67,2,51025
2019-01-12,4,4,-4,-1,-1,6,-1,1,2,91,1031,5,1.0,0.0,5.0,-4,71,1,51025
2019-01-13,2,2,-2,-2,-2,4,1,0,6,23,1024,13,15.1,0.0,5.0,-1,89,1,51025
2019-01-14,3,3,-5,-3,-3,5,0,0,5,238,1024,8,0.2,0.1,9.9,-3,81,2,51025
2019-01-15,5,5,-4,0,0,6,1,2,3,158,1022,4,0.0,0.0,6.6,-3,79,1,51025
2019-01-16,6,6,-3,2,2,4,2,4,3,280,1022,9,0.0,0.0,10.0,-1,80,1,51025
2019-01-17,6,6,-2,1,1,5,2,3,2,119,1025,7,0.1,0.0,5.0,0,85,1,51025
2019-01-18,12,12,4,7,7,3,7,9,4,286,1019,8,0.0,0.0,10.0,4,87,3,51025
2019-01-19,9,9,4,5,5,5,6,7,6,123,1016,13,0.9,0.0,5.0,6,89,2,51025
2019-01-20,12,12,5,7,7,5,9,9,13,311,1004,19,56.2,0.0,10.0,3,77,3,51025
2019-01-21,-3,-3,-9,-9,-9,6,-5,-5,7,313,1027,12,0.0,0.0,10.0,-17,39,2,51025
2019-01-22,3,3,-7,-4,-4,6,-2,-1,3,113,1034,7,0.0,0.0,10.0,-14,43,1,51025
2019-01-23,11,11,1,4,4,6,6,7,7,186,1023,18,0.0,0.0,6.7,4,82,2,51025
2019-01-24,14,14,8,11,11,5,11,13,9,268,1007,22,31.4,0.0,8.3,9,85,3,51025
2019-01-25,5,5,0,0,0,6,2,3,5,291,1018,10,0.0,0.0,10.1,-5,60,2,51025
2019-01-26,5,5,-5,0,0,6,1,2,2,195,1024,5,0.0,0.0,10.1,-7,66,2,51025
2019-01-27,7,7,-4,2,2,6,3,4,3,226,1019,8,0.0,0.0,10.1,-2,73,2,51025
2019-01-28,9,9,0,3,3,6,4,5,3,83,1016,9,0.0,0.0,10.2,-2,72,3,51025
2019-01-29,10,10,1,2,2,5,4,6,6,211,1012,15,2.6,0.0,5.1,1,80,2,51025
2019-01-30,2,2,-7,-6,-6,6,-2,-2,9,242,1018,14,0.2,0.0,10.2,-13,45,2,51025
2019-01-31,0,0,-10,-6,-6,6,-4,-4,4,281,1029,7,0.0,0.0,10.2,-17,39,2,51025
2019-02-01,4,4,-6,-3,-3,6,-1,-1,3,225,1028,7,0.1,0.0,10.0,-10,54,1,51025
2019-02-02,9,9,-2,4,4,6,5,5,2,181,1026,7,0.0,0.0,10.3,1,80,3,51025
2019-02-03,12,12,-1,7,7,6,7,8,2,206,1022,6,0.0,0.0,10.3,4,84,3,51025
2019-02-04,15,15,3,9,9,6,9,11,3,39,1017,5,0.0,0.0,10.3,7,87,4,51025
2019-02-05,22,22,9,13,13,6,14,17,3,299,1017,6,0.0,0.0,10.3,9,76,5,51025
2019-02-06,21,21,12,16,16,6,16,17,7,166,1020,11,0.0,0.0,5.2,12,81,4,51025
2019-02-07,24,24,17,20,20,6,20,21,10,225,1017,15,0.0,0.0,10.0,16,80,6,51025
2019-02-08,16,16,10,13,13,6,14,13,9,279,1021,17,0.0,0.0,10.0,5,64,3,51025
2019-02-09,4,4,0,0,0,12,2,3,4,17,1037,8,0.0,0.0,10.4,-9,46,2,51025
2019-02-10,7,7,-6,1,1,8,2,3,3,170,1037,5,2.7,0.0,8.4,-4,69,1,51025
2019-02-11,8,8,4,5,5,5,6,6,3,95,1025,5,10.1,0.0,5.2,5,92,2,51025
2019-02-12,15,15,4,9,9,5,10,8,4,164,1013,9,8.9,0.0,5.2,8,93,2,51025
2019-02-13,11,11,5,6,6,8,8,9,10,270,1015,18,1.3,0.0,10.5,-2,52,2,51025
2019-02-14,15,15,3,9,9,8,10,11,4,214,1019,10,0.0,0.0,10.5,-1,56,4,51025
2019-02-15,17,17,9,13,13,7,13,15,8,224,1010,15,0.0,0.0,10.0,7,69,3,51025
2019-02-16,8,8,3,5,5,6,7,5,5,30,1011,11,24.0,0.0,5.5,4,84,2,51025
2019-02-17,6,6,0,3,3,8,4,4,3,210,1013,6,11.6,0.0,7.0,0,78,1,51025
2019-02-18,14,14,6,9,9,5,9,11,4,299,1018,12,11.1,0.0,5.5,4,77,3,51025
2019-02-19,7,7,-1,2,2,6,3,4,4,37,1031,7,0.1,0.0,10.1,-1,71,1,51025
2019-02-20,4,4,-1,2,2,3,3,2,3,87,1021,8,6.9,0.0,5.5,3,96,1,51025
2019-02-21,12,12,1,9,9,3,9,10,4,241,1019,9,33.0,0.0,5.5,8,94,2,51025
2019-02-22,7,7,0,5,5,4,7,6,3,49,1028,9,10.2,0.0,5.5,4,83,2,51025
2019-02-23,7,7,-3,5,5,6,6,6,2,62,1023,8,48.6,0.0,5.7,6,93,2,51025
2019-02-24,19,19,6,13,13,4,14,16,9,237,1008,17,9.3,0.0,8.7,8,72,4,51025
2019-02-25,14,14,5,9,9,6,11,10,8,291,1021,17,0.0,0.0,11.5,-2,49,3,51025
2019-02-26,12,12,0,7,7,6,7,8,3,211,1029,8,0.0,0.0,10.1,-1,59,2,51025
2019-02-27,13,13,1,7,7,5,7,9,4,97,1025,7,2.6,0.0,5.8,0,64,2,51025
2019-02-28,10,10,1,5,5,4,6,6,3,49,1023,10,0.3,0.0,8.7,-2,59,2,51025
2019-03-01,8,8,0,5,5,3,5,6,3,71,1024,9,16.2,0.0,5.8,-1,69,2,51025
2019-03-02,11,11,3,6,6,4,7,8,5,307,1018,5,0.1,0.0,10.2,0,65,2,51025
2019-03-03,7,7,0,3,3,4,4,5,4,111,1021,9,13.1,0.0,5.8,-3,59,1,51025
2019-03-04,9,9,0,2,2,5,4,6,7,321,1017,12,7.3,0.1,10.2,-2,66,2,51025
2019-03-05,7,7,-3,0,0,6,2,4,5,184,1019,8,0.0,0.0,11.6,-8,51,2,51025
2019-03-06,4,4,-4,-5,-5,6,-1,0,7,291,1026,10,0.0,0.0,11.6,-14,38,2,51025
2019-03-07,8,8,-3,1,1,6,4,4,4,279,1028,6,0.0,0.0,8.7,-12,36,1,51025
2019-03-08,8,8,1,2,2,5,4,5,3,130,1026,5,4.3,0.0,5.9,-4,61,1,51025
2019-03-09,8,8,0,2,2,3,4,5,5,72,1025,8,1.5,0.0,5.9,3,92,1,51025
2019-03-10,22,22,6,14,14,5,16,18,10,233,1018,16,0.2,0.0,5.9,12,85,4,51025
2019-03-11,18,18,9,12,12,6,13,15,5,296,1022,9,0.0,0.0,11.6,4,59,4,51025
2019-03-12,13,13,3,7,7,6,8,9,5,345,1026,8,0.0,0.0,11.6,-2,51,3,51025
2019-03-13,16,16,2,9,9,6,10,11,6,182,1027,9,0.0,0.0,11.6,1,61,4,51025
2019-03-14,22,22,8,14,14,6,16,17,9,206,1022,14,0.0,0.0,11.6,9,73,5,51025
2019-03-15,20,20,16,18,18,4,18,18,12,216,1014,20,16.0,0.0,6.0,16,87,4,51025
2019-03-16,13,13,5,7,7,6,9,10,8,300,1022,13,0.0,0.0,10.2,-1,52,2,51025
2019-03-17,13,13,2,6,6,12,8,9,5,200,1024,8,0.0,0.0,11.6,-3,49,3,51025
2019-03-18,13,13,3,6,6,11,7,10,6,313,1023,9,0.1,0.0,11.6,-1,59,3,51025
2019-03-19,12,12,0,5,5,5,7,8,4,44,1030,7,0.0,0.0,11.6,-2,65,3,51025
2019-03-20,6,6,0,2,2,5,4,5,5,61,1026,8,10.3,0.0,7.4,1,79,1,51025
2019-03-21,11,11,7,7,7,5,9,10,7,292,1010,12,37.9,0.0,6.1,8,94,3,51025
2019-03-22,14,14,5,6,6,6,8,11,11,288,1009,18,0.0,0.0,11.6,2,65,4,51025
2019-03-23,14,14,2,6,6,6,8,9,8,296,1022,12,0.0,0.0,11.6,-3,53,3,51025
2019-03-24,19,19,3,11,11,6,12,13,6,212,1024,9,0.0,0.0,11.6,1,54,4,51025
2019-03-25,20,20,11,15,15,5,16,17,8,239,1016,13,13.8,0.0,7.5,10,78,4,51025
2019-03-26,11,11,5,5,5,5,8,9,10,20,1022,14,6.5,0.0,11.6,-1,61,3,51025
2019-03-27,12,12,0,5,5,6,7,8,5,66,1031,9,0.0,0.0,11.6,-5,52,3,51025
2019-03-28,17,17,1,9,9,12,10,12,4,197,1029,7,0.0,0.0,11.6,2,64,4,51025
2019-03-29,22,22,7,14,14,12,16,17,7,219,1022,11,0.0,0.0,11.6,6,64,5,51025
2019-03-30,23,23,12,16,16,12,17,18,10,209,1017,16,0.4,0.0,11.6,9,62,5,51025
2019-03-31,17,17,11,13,13,5,15,14,10,293,1013,17,2.5,0.0,7.7,6,67,3,51025
2019-04-01,11,11,0,4,4,6,7,7,6,139,1027,10,0.0,0.0,11.6,-7,43,3,51025
2019-04-02,10,10,0,3,3,4,5,7,6,162,1024,9,3.7,0.0,7.7,1,75,2,51025
2019-04-03,19,19,0,10,10,5,12,13,7,273,1025,11,0.0,0.0,11.6,3,67,4,51025
2019-04-04,21,21,8,14,14,6,15,17,6,97,1029,10,0.0,0.0,11.6,6,62,5,51025
2019-04-05,13,13,5,9,9,4,11,12,7,104,1024,11,25.0,0.0,6.4,10,91,3,51025
2019-04-06,22,22,12,15,15,4,16,18,4,142,1022,6,2.9,0.0,6.4,13,87,4,51025
2019-04-07,23,23,11,17,17,3,18,20,5,181,1023,9,0.5,0.0,9.0,13,80,4,51025
2019-04-08,26,26,16,20,20,5,20,22,9,235,1015,14,5.5,0.0,7.7,17,84,5,51025
2019-04-09,26,26,17,21,22,5,22,22,6,288,1006,10,9.9,0.0,9.0,15,78,5,51025
2019-04-10,23,23,11,18,18,6,19,19,5,130,1012,8,0.0,0.0,11.6,5,50,5,51025
2019-04-11,24,24,10,17,17,6,18,20,6,168,1019,9,0.0,0.0,11.6,8,58,5,51025
2019-04-12,22,22,14,18,18,5,19,20,10,169,1020,16,4.0,0.0,6.5,16,86,4,51025
2019-04-13,24,24,17,20,20,3,21,22,5,186,1018,9,16.7,0.0,9.1,19,90,5,51025
2019-04-14,27,27,17,21,22,4,22,23,11,191,1009,17,0.2,0.0,7.8,18,85,5,51025
2019-04-15,17,17,9,14,14,6,15,14,13,290,1009,20,2.1,0.0,11.6,7,63,4,51025
2019-04-16,20,20,5,13,13,6,14,16,6,213,1022,9,0.0,0.0,11.6,3,55,5,51025
2019-04-17,28,28,11,19,21,6,21,23,6,251,1018,10,0.0,0.0,11.6,10,58,5,51025
2019-04-18,27,27,15,21,22,6,22,23,9,199,1015,14,0.0,0.0,11.6,14,68,5,51025
2019-04-19,23,23,18,20,20,4,21,22,14,182,1007,23,5.1,0.0,6.6,18,86,5,51025
2019-04-20,19,19,11,15,15,6,16,17,11,200,1007,16,0.7,0.0,11.6,9,69,5,51025
2019-04-21,18,18,8,13,13,6,13,15,3,302,1016,6,0.2,0.0,9.1,7,70,4,51025
2019-04-22,22,22,10,16,16,6,18,18,6,330,1020,8,0.0,0.0,11.6,8,61,5,51025
2019-04-23,27,27,12,20,21,6,21,23,6,221,1017,10,0.0,0.0,11.6,11,61,5,51025
