date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,2,2,-5,-2,-2,2,0,0,5,136,1014,9,51.7,26.6,3.4,1,98,1,53031
2020-01-23,6,6,-2,2,2,3,5,5,6,171,1011,9,102.1,0.0,4.7,5,98,2,53031
2020-01-24,3,3,-2,0,0,2,2,2,5,207,1013,8,10.1,7.5,4.8,2,98,1,53031
2020-01-25,4,4,-5,1,1,2,2,3,4,169,1013,6,6.1,3.1,8.2,2,94,1,53031
2020-01-26,3,3,-7,-2,-2,1,1,2,6,193,1013,10,37.4,24.3,4.8,1,97,1,53031
2020-01-27,1,1,-6,-3,-3,3,0,0,5,127,1016,9,17.5,18.7,4.8,0,96,1,53031
2020-01-28,3,3,-3,0,0,2,2,2,3,107,1015,5,11.7,12.3,4.8,2,98,1,53031
2020-01-29,2,2,-3,-1,-1,3,1,1,5,226,1020,9,50.2,38.3,6.5,0,93,1,53031
2020-01-30,4,4,-2,-1,-1,5,1,2,5,170,1022,10,14.6,2.6,8.2,-2,81,1,53031
2020-01-31,6,6,0,2,2,3,5,6,9,200,1015,17,84.2,0.0,4.9,5,98,2,53031
2020-02-01,1,1,-10,-5,-5,3,-1,-2,9,263,1018,16,62.1,27.1,4.9,-2,95,1,53031
2020-02-02,-1,-1,-6,-6,-6,4,-3,-3,3,219,1022,5,4.0,1.4,8.2,-6,84,1,53031
2020-02-03,-2,-2,-10,-6,-6,5,-5,-4,2,299,1026,3,0.3,1.8,9.8,-6,85,1,53031
2020-02-04,-1,-1,-6,-4,-4,2,-2,-2,4,188,1026,7,22.6,10.6,4.9,-4,88,1,53031
2020-02-05,5,5,1,1,1,1,4,4,5,230,1017,11,19.2,13.3,4.9,3,99,1,53031
2020-02-06,3,3,1,1,1,1,3,3,6,225,1016,11,52.8,41.1,4.9,3,99,1,53031
2020-02-07,2,2,-3,-2,-2,1,1,1,7,197,1013,14,36.2,29.0,5.0,1,99,1,53031
2020-02-08,0,0,-2,-3,-3,3,-1,-1,5,97,1018,9,7.4,12.2,6.6,-2,94,1,53031
2020-02-09,3,3,-4,-1,-1,4,0,0,2,317,1031,4,0.0,0.0,10.0,-4,77,2,53031
2020-02-10,3,3,-2,0,0,4,1,1,3,242,1030,5,0.0,0.0,10.0,-1,88,2,53031
2020-02-11,2,2,-6,-1,-1,4,1,1,4,225,1026,6,0.8,0.6,6.7,0,88,1,53031
2020-02-12,3,3,-4,-1,-1,4,1,1,2,285,1024,3,0.0,0.0,10.0,-1,89,2,53031
2020-02-13,0,0,-5,-3,-3,3,-1,0,4,223,1015,8,11.0,7.5,5.0,-1,94,1,53031
2020-02-14,-1,-1,-9,-5,-5,2,-2,-1,5,239,1019,8,19.8,18.2,5.1,-2,95,1,53031
2020-02-15,2,2,-3,-3,-3,1,-1,1,5,212,1017,9,12.8,11.0,5.1,-1,97,1,53031
2020-02-16,-1,-1,-8,-6,-6,2,-3,-2,5,255,1021,8,15.6,12.1,5.1,-3,96,1,53031
2020-02-17,0,0,-9,-4,-4,4,-2,-1,2,248,1028,3,3.5,4.1,5.1,-3,92,1,53031
2020-02-18,2,2,-3,-2,-2,6,-1,0,3,43,1028,4,0.0,0.0,10.3,-4,77,2,53031
2020-02-19,7,7,0,1,1,6,2,4,3,103,1025,6,0.0,0.0,10.3,-7,53,2,53031
2020-02-20,7,7,1,2,2,6,3,5,3,202,1024,5,0.0,0.0,10.3,-6,52,2,53031
2020-02-21,6,6,-2,2,2,5,3,4,3,240,1023,5,0.0,0.0,10.0,-3,66,2,53031
