date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,-13,-13,-16,-22,-22,5,-14,-14,13,348,1031,12,0.1,0.0,6.9,-18,68,2,19027
2019-01-02,-3,-3,-15,-16,-16,6,-9,-8,11,238,1024,17,0.0,0.0,8.7,-14,63,2,19027
2019-01-03,4,4,-6,-6,-6,6,-1,0,10,238,1014,22,0.0,0.0,9.5,-4,80,2,19027
2019-01-04,6,6,-3,-3,-3,6,1,2,9,279,1012,16,0.0,0.0,9.5,-2,82,2,19027
2019-01-05,9,9,-3,-1,-1,6,2,3,8,278,1016,15,0.0,0.0,9.5,-1,84,2,19027
2019-01-06,1,1,-2,-5,-5,5,0,0,10,121,1018,23,1.6,0.0,4.8,-1,93,1,19027
2019-01-07,7,7,2,0,0,5,4,4,12,282,1006,19,0.7,0.0,9.6,3,92,2,19027
2019-01-08,4,4,-1,-4,-4,6,2,2,14,301,1020,27,0.0,0.0,9.6,-2,76,2,19027
2019-01-09,-2,-2,-8,-11,-11,6,-5,-5,12,330,1034,17,0.0,0.0,9.6,-12,57,2,19027
2019-01-10,1,1,-11,-8,-8,6,-3,-3,9,146,1028,11,0.0,0.0,9.6,-8,69,2,19027
2019-01-11,2,2,-2,-5,-5,6,-1,0,8,145,1022,11,0.0,0.0,6.5,-3,86,1,19027
2019-01-12,0,0,-4,-5,-5,2,-1,-1,7,49,1027,12,5.8,4.9,4.8,-2,92,1,19027
2019-01-13,2,2,-6,-5,-5,6,-1,-1,6,124,1031,8,0.0,0.0,6.5,-3,88,1,19027
2019-01-14,2,2,-4,-6,-6,5,-1,0,9,232,1028,15,0.0,0.0,9.7,-2,91,2,19027
2019-01-15,2,2,-6,-5,-5,5,-1,-1,8,229,1020,13,0.3,0.2,8.2,-2,93,1,19027
2019-01-16,-2,-2,-10,-10,-10,6,-4,-5,9,75,1023,10,0.1,0.0,8.2,-7,82,1,19027
2019-01-17,-4,-4,-7,-10,-10,4,-5,-6,7,299,1022,5,0.7,0.6,4.9,-7,90,1,19027
2019-01-18,-7,-7,-9,-14,-14,3,-7,-8,12,73,1023,15,3.6,2.7,4.9,-8,91,1,19027
2019-01-19,-14,-14,-15,-22,-22,4,-13,-14,12,119,1029,18,1.7,0.1,8.2,-14,97,1,19027
2019-01-20,-14,-14,-19,-22,-22,4,-16,-17,7,97,1032,9,1.5,1.1,4.9,-16,95,1,19027
2019-01-21,-7,-7,-12,-17,-17,3,-9,-10,15,135,1020,21,0.9,0.5,4.9,-9,97,1,19027
2019-01-22,-3,-3,-10,-13,-13,1,-6,-5,13,32,1014,18,18.0,14.9,4.9,-6,99,1,19027
2019-01-23,-6,-6,-14,-16,-16,3,-9,-9,10,283,1017,15,3.2,2.8,9.8,-10,90,1,19027
2019-01-24,-10,-10,-16,-22,-22,4,-12,-14,16,327,1026,23,0.3,0.0,8.3,-15,84,1,19027
2019-01-25,-8,-8,-17,-21,-21,6,-14,-12,8,275,1024,14,0.0,0.0,4.9,-16,84,1,19027
2019-01-26,-3,-3,-13,-16,-16,3,-10,-9,8,245,1020,12,1.2,0.9,4.9,-11,87,1,19027
2019-01-27,-8,-8,-15,-18,-18,4,-12,-12,12,163,1016,16,2.7,0.6,5.0,-12,90,1,19027
2019-01-28,-14,-14,-15,-21,-21,2,-11,-15,22,323,1015,28,2.5,0.6,6.6,-13,85,1,19027
2019-01-29,-18,-18,-21,-30,-30,6,-18,-19,18,310,1026,25,0.0,0.0,8.3,-23,68,1,19027
2019-01-30,-20,-20,-28,-34,-34,6,-24,-24,10,303,1033,13,0.0,0.0,10.0,-30,62,2,19027
2019-01-31,-14,-14,-20,-26,-26,5,-17,-17,10,150,1026,12,0.4,0.2,5.0,-20,79,1,19027
2019-02-01,-1,-1,-17,-14,-14,4,-7,-8,10,160,1022,16,0.0,0.0,10.0,-10,81,2,19027
2019-02-02,7,7,-3,-2,-2,6,3,3,15,218,1011,27,0.3,0.0,5.0,2,93,1,19027
2019-02-03,10,10,5,5,5,4,8,7,13,200,1003,23,0.9,0.0,5.0,7,95,2,19027
2019-02-04,-7,-7,-9,-13,-13,6,-5,-8,19,322,1014,19,1.9,0.1,10.1,-10,74,2,19027
2019-02-05,-8,-8,-13,-17,-17,6,-11,-11,7,57,1023,9,20.3,11.6,8.3,-16,67,1,19027
2019-02-06,-4,-4,-10,-12,-12,3,-7,-7,7,29,1016,12,4.3,2.8,5.1,-7,97,1,19027
2019-02-07,-7,-7,-13,-20,-20,1,-11,-11,17,310,1018,24,7.2,3.1,5.1,-12,91,1,19027
2019-02-08,-13,-13,-22,-25,-25,6,-17,-17,11,293,1039,18,0.0,0.0,10.2,-21,67,2,19027
2019-02-09,-6,-6,-19,-19,-19,12,-11,-12,12,135,1039,14,0.0,0.0,10.2,-15,75,2,19027
2019-02-10,-3,-3,-7,-11,-11,4,-5,-5,10,119,1028,10,9.2,6.8,5.1,-8,82,1,19027
2019-02-11,-4,-4,-8,-11,-11,3,-5,-6,12,93,1016,12,4.9,3.7,5.1,-5,99,1,19027
2019-02-12,-6,-6,-9,-15,-15,3,-7,-8,17,305,1014,22,4.0,3.6,8.4,-8,93,1,19027
2019-02-13,-4,-4,-17,-14,-14,8,-8,-9,9,150,1015,15,0.0,0.0,8.4,-9,89,1,19027
2019-02-14,-4,-4,-8,-13,-13,7,-6,-6,15,324,1008,20,0.0,0.0,6.8,-7,93,1,19027
2019-02-15,-12,-12,-16,-23,-23,7,-14,-14,15,329,1021,12,0.0,0.0,6.8,-15,86,1,19027
2019-02-16,-9,-9,-19,-20,-20,8,-12,-13,9,98,1019,9,1.2,0.0,8.4,-14,89,1,19027
2019-02-17,-7,-7,-7,-13,-13,4,-7,-7,10,27,1016,13,15.0,13.1,5.2,-7,97,1,19027
2019-02-18,-10,-10,-12,-17,-17,5,-11,-11,9,349,1031,10,0.7,0.6,8.4,-11,95,2,19027
2019-02-19,-11,-11,-18,-19,-19,4,-13,-14,8,110,1033,8,1.6,0.0,5.2,-13,93,1,19027
2019-02-20,-5,-5,-9,-12,-12,1,-6,-5,10,198,1014,19,20.1,14.1,5.3,-6,96,1,19027
2019-02-21,-5,-5,-15,-15,-15,6,-9,-10,8,199,1023,12,0.0,0.0,10.9,-9,98,2,19027
2019-02-22,-3,-3,-13,-11,-11,5,-6,-6,11,107,1026,14,0.4,0.2,8.5,-6,96,1,19027
2019-02-23,-2,-2,-4,-8,-8,5,-2,-2,16,32,1008,17,29.5,10.3,5.5,-2,98,1,19027
2019-02-24,-5,-5,-9,-15,-15,4,-7,-7,21,299,1018,31,15.3,0.0,5.5,-9,86,1,19027
2019-02-25,-8,-8,-19,-20,-20,6,-12,-12,12,70,1033,9,0.0,0.0,7.0,-14,86,1,19027
2019-02-26,-9,-9,-14,-19,-19,5,-11,-12,11,82,1032,12,0.4,0.3,5.5,-13,79,1,19027
2019-02-27,-12,-12,-16,-22,-22,4,-13,-14,13,327,1035,13,0.7,0.6,7.2,-15,85,1,19027
2019-02-28,-9,-9,-17,-20,-20,5,-12,-12,12,176,1031,6,0.2,0.1,7.2,-14,88,1,19027
