date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,6,6,2,-1,-1,4,4,5,17,177,1013,26,6.0,0.7,5.0,3,95,1,20155
2020-01-23,9,9,1,0,0,4,4,6,16,327,1016,23,0.5,0.0,10.0,0,75,2,20155
2020-01-24,7,7,-2,-3,-3,6,2,2,12,329,1020,17,0.0,0.0,10.0,-4,70,2,20155
2020-01-25,9,9,-1,0,0,6,3,4,7,162,1018,11,0.0,0.0,6.7,-1,74,1,20155
2020-01-26,13,13,3,5,5,6,7,8,5,333,1016,10,0.0,0.0,10.1,0,66,3,20155
2020-01-27,9,9,3,3,3,6,6,6,10,54,1016,15,0.0,0.0,10.0,0,68,3,20155
2020-01-28,1,1,-8,-5,-5,2,0,0,14,30,1020,18,7.5,5.5,5.1,0,92,1,20155
2020-01-29,1,1,-4,-4,-4,1,-1,-1,5,17,1023,9,0.5,0.6,6.7,-2,96,1,20155
2020-01-30,6,6,-1,-2,-2,6,1,2,7,201,1021,12,0.0,0.0,6.7,0,89,1,20155
2020-01-31,8,8,0,-1,-1,6,3,4,10,320,1020,17,0.0,0.0,10.2,-3,69,2,20155
2020-02-01,15,15,1,4,4,6,7,8,10,281,1020,18,0.0,0.0,10.2,-1,60,3,20155
2020-02-02,22,22,8,12,12,6,14,14,11,246,1010,20,0.0,0.0,10.2,2,48,4,20155
2020-02-03,11,11,0,5,5,6,9,10,15,191,1003,25,0.0,0.0,8.4,1,59,2,20155
2020-02-04,-2,-2,-6,-9,-9,5,-2,-3,16,16,1017,20,0.6,0.2,5.1,-6,75,1,20155
2020-02-05,1,1,-4,-8,-8,6,-2,-2,12,123,1018,16,0.0,0.0,10.7,-10,56,2,20155
2020-02-06,7,7,-5,-3,-3,6,0,1,6,273,1008,9,0.0,0.0,10.0,-9,55,2,20155
2020-02-07,7,7,-1,-1,-1,6,2,3,9,330,1011,14,0.0,0.0,10.7,-5,62,2,20155
2020-02-08,10,10,-1,1,1,6,4,5,10,181,1018,16,0.0,0.0,10.7,-2,66,2,20155
2020-02-09,7,7,1,1,1,6,6,7,19,349,1014,28,0.0,0.0,10.8,0,67,3,20155
