date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,1,1,-6,-7,-7,3,-1,0,15,187,1015,23,6.2,1.6,4.9,-2,96,1,19081
2020-01-23,0,0,-5,-5,-5,2,-2,-1,6,78,1015,10,1.2,1.3,4.9,-2,98,1,19081
2020-01-24,-3,-3,-6,-10,-10,3,-5,-5,10,349,1017,16,1.8,1.5,4.9,-5,96,1,19081
2020-01-25,-5,-5,-12,-11,-11,4,-6,-6,9,302,1017,14,0.2,0.0,4.9,-6,95,1,19081
2020-01-26,-3,-3,-10,-9,-9,1,-6,-5,5,239,1016,9,0.0,0.0,8.3,-6,95,1,19081
2020-01-27,-3,-3,-9,-9,-9,3,-5,-3,5,341,1019,8,0.1,0.0,4.9,-6,96,1,19081
2020-01-28,-11,-11,-18,-18,-18,3,-14,-14,4,320,1024,8,0.0,0.0,9.9,-14,95,1,19081
2020-01-29,-7,-7,-13,-11,-11,3,-9,-8,2,143,1025,4,0.5,0.3,6.6,-10,94,1,19081
2020-01-30,-4,-4,-12,-12,-12,2,-8,-7,7,156,1022,11,0.6,0.0,5.0,-8,95,1,19081
2020-01-31,-1,-1,-5,-6,-6,3,-3,-2,6,170,1019,10,1.3,0.8,5.0,-3,97,1,19081
2020-02-01,0,0,-8,-8,-8,5,-3,-3,11,245,1012,19,0.1,0.1,8.3,-3,93,1,19081
2020-02-02,3,3,0,-3,-3,6,2,3,12,278,1006,25,0.0,0.0,10.0,0,90,2,19081
2020-02-03,-2,-2,-6,-10,-10,5,-4,-3,13,22,1013,20,0.0,0.0,8.3,-5,88,1,19081
2020-02-04,-8,-8,-10,-16,-16,6,-9,-9,12,16,1025,17,0.0,0.0,5.0,-11,85,1,19081
2020-02-05,-5,-5,-11,-11,-11,6,-9,-8,3,107,1021,5,0.0,0.0,10.0,-12,81,2,19081
2020-02-06,-6,-6,-11,-13,-13,6,-8,-8,5,186,1008,9,0.0,0.0,10.1,-11,81,2,19081
2020-02-07,-5,-5,-14,-12,-12,3,-8,-6,7,110,1010,11,1.5,0.6,5.1,-9,94,1,19081
2020-02-08,-11,-11,-20,-21,-21,5,-15,-16,7,226,1022,13,0.0,0.0,10.1,-16,90,2,19081
2020-02-09,-2,-2,-10,-11,-11,3,-5,-3,12,151,1018,18,8.2,4.8,5.1,-6,95,1,19081
2020-02-10,-4,-4,-14,-15,-15,4,-9,-9,7,212,1022,14,0.0,0.0,10.2,-11,92,2,19081
2020-02-11,-6,-6,-12,-14,-14,5,-9,-9,9,259,1023,16,0.0,0.0,10.2,-10,92,2,19081
2020-02-12,0,0,-9,-8,-8,5,-3,-2,16,245,1014,26,0.4,0.0,8.4,-8,85,1,19081
2020-02-13,-24,-24,-30,-37,-37,5,-27,-28,12,320,1034,18,0.0,0.0,10.0,-27,92,1,19081
2020-02-14,-11,-11,-27,-27,-27,6,-19,-18,13,178,1031,21,0.0,0.0,10.3,-20,83,2,19081
2020-02-15,0,0,-9,-12,-12,6,-5,-4,13,271,1017,21,0.0,0.0,6.8,-7,87,1,19081
2020-02-16,-2,-2,-9,-9,-9,5,-5,-5,7,123,1019,11,0.5,0.4,6.8,-6,93,1,19081
2020-02-17,1,1,-2,-5,-5,2,0,0,10,82,1013,16,13.4,5.0,5.2,-1,98,1,19081
2020-02-18,-10,-10,-15,-19,-19,5,-11,-11,12,317,1029,19,0.1,0.0,10.0,-12,91,2,19081
2020-02-19,-15,-15,-20,-25,-25,5,-18,-16,7,338,1042,12,0.0,0.0,5.2,-19,91,1,19081
2020-02-20,-16,-16,-26,-28,-28,6,-21,-21,6,262,1045,13,0.0,0.0,10.5,-22,87,2,19081
