date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2020-01-22,2,2,-4,-5,-5,5,-1,0,8,177,1026,12,0.4,0.0,5.0,-7,67,1,29017
2020-01-23,2,2,0,-3,-3,4,1,1,8,158,1017,14,8.8,0.0,5.0,0,96,1,29017
2020-01-24,3,3,-1,-2,-2,3,1,2,6,265,1013,10,2.6,0.2,5.0,0,95,1,29017
2020-01-25,6,6,-2,-2,-2,6,1,2,6,270,1019,9,0.0,0.0,8.3,-2,84,1,29017
2020-01-26,7,7,-1,2,2,5,4,5,3,217,1017,6,2.2,0.0,5.0,2,90,1,29017
2020-01-27,10,10,0,3,3,5,5,5,5,320,1017,9,0.0,0.0,10.0,1,83,2,29017
2020-01-28,4,4,0,-2,-2,6,1,2,6,51,1020,9,0.0,0.0,5.1,-1,82,1,29017
2020-01-29,1,1,0,-4,-4,4,0,0,9,28,1020,13,3.6,0.0,5.1,-1,91,1,29017
2020-01-30,4,4,-1,-1,-1,5,1,2,4,27,1023,6,0.3,0.0,5.1,-1,86,1,29017
2020-01-31,8,8,0,3,3,4,4,5,3,34,1020,5,1.5,0.0,5.1,2,87,2,29017
2020-02-01,9,9,2,3,3,6,5,6,7,283,1018,11,0.0,0.0,10.2,2,79,3,29017
2020-02-02,17,17,4,8,8,6,11,12,10,240,1011,17,0.0,0.0,10.2,5,73,4,29017
2020-02-03,15,15,7,9,9,5,11,12,13,201,1008,22,0.4,0.0,10.0,9,81,4,29017
2020-02-04,13,13,3,7,7,4,9,10,11,15,1010,16,55.9,0.0,5.1,8,93,2,29017
2020-02-05,3,3,-6,-3,-3,4,1,2,12,29,1011,16,8.0,0.0,5.1,0,89,1,29017
2020-02-06,1,1,-2,-5,-5,4,-1,0,10,345,1004,13,1.2,0.9,5.4,-2,87,1,29017
