date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,-6,-6,-9,-10,-10,6,-6,-8,6,346,1026,10,0.0,0.2,6.9,-11,68,1,55078
2019-01-02,-6,-6,-14,-12,-12,5,-8,-9,6,217,1022,11,0.2,0.1,3.3,-13,70,1,55078
2019-01-03,0,0,-8,-7,-7,6,-3,-3,8,227,1011,16,0.0,0.0,3.3,-6,78,1,55078
2019-01-04,4,4,-4,-3,-3,4,0,0,5,253,1007,12,0.0,0.0,6.9,-3,78,1,55078
2019-01-05,5,5,-3,-1,-1,6,2,2,8,274,1010,13,0.0,0.0,8.7,-2,78,2,55078
2019-01-06,-1,-1,-5,-4,-4,5,-2,-2,7,80,1023,12,0.2,0.0,8.7,-5,77,1,55078
2019-01-07,5,5,2,-1,-1,3,3,4,11,179,1005,21,45.1,3.9,3.4,1,86,1,55078
2019-01-08,2,2,-1,-4,-4,5,0,0,8,285,1009,17,0.3,0.1,3.4,-3,78,1,55078
2019-01-09,-5,-5,-8,-11,-11,6,-6,-6,7,306,1025,19,0.1,0.1,6.9,-10,72,1,55078
2019-01-10,-5,-5,-9,-7,-7,6,-6,-7,3,338,1031,7,0.0,0.0,6.9,-11,70,1,55078
2019-01-11,-2,-2,-6,-4,-4,6,-4,-4,3,151,1028,6,0.0,0.0,5.2,-8,73,1,55078
2019-01-12,-2,-2,-5,-5,-5,6,-3,-3,4,70,1031,11,0.1,0.0,3.4,-5,86,1,55078
2019-01-13,-2,-2,-7,-5,-5,5,-4,-4,3,96,1032,8,0.0,0.0,6.9,-7,80,1,55078
2019-01-14,1,1,-5,-4,-4,6,-1,-1,5,247,1024,10,0.0,0.0,3.4,-4,81,1,55078
2019-01-15,1,1,-3,-4,-4,4,-1,-1,6,236,1017,13,0.4,0.2,3.4,-4,79,1,55078
2019-01-16,-6,-6,-8,-9,-9,6,-6,-7,5,27,1024,10,0.1,0.0,8.7,-12,62,2,55078
2019-01-17,-3,-3,-9,-6,-6,5,-5,-5,3,203,1021,8,0.4,0.2,3.4,-9,74,1,55078
2019-01-18,-7,-7,-10,-12,-12,5,-8,-8,6,128,1025,10,0.1,0.0,5.2,-13,67,1,55078
2019-01-19,-10,-10,-14,-18,-18,4,-11,-11,7,34,1031,12,0.7,0.6,8.7,-17,65,1,55078
2019-01-20,-12,-12,-17,-19,-19,6,-14,-14,6,5,1034,13,0.0,0.0,7.0,-19,62,1,55078
2019-01-21,-9,-9,-21,-16,-16,6,-14,-13,4,156,1031,8,0.0,0.0,7.0,-19,63,1,55078
2019-01-22,-6,-6,-7,-8,-8,2,-6,-6,4,197,1020,10,6.4,5.4,3.5,-9,78,1,55078
2019-01-23,-5,-5,-8,-11,-11,4,-7,-7,5,226,1012,9,3.3,2.7,3.5,-10,78,1,55078
2019-01-24,-6,-6,-11,-15,-15,3,-9,-9,9,299,1013,15,1.8,1.4,3.5,-15,71,1,55078
2019-01-25,-18,-18,-21,-26,-26,6,-19,-20,6,282,1023,14,0.0,0.0,5.2,-23,68,1,55078
2019-01-26,-16,-16,-29,-24,-24,6,-20,-20,4,232,1022,11,0.0,0.0,7.0,-24,71,1,55078
2019-01-27,-18,-18,-21,-23,-23,6,-19,-19,5,269,1017,11,0.0,0.0,8.7,-23,67,2,55078
2019-01-28,-14,-14,-15,-24,-24,1,-15,-15,12,43,1013,19,11.6,6.8,3.5,-19,74,1,55078
2019-01-29,-17,-17,-22,-29,-29,2,-20,-19,11,285,1012,18,0.9,0.2,3.5,-25,67,1,55078
2019-01-30,-22,-22,-27,-36,-36,5,-24,-24,12,286,1019,20,0.2,0.1,6.6,-29,60,1,55078
2019-01-31,-20,-20,-28,-30,-30,6,-24,-24,4,261,1028,12,0.0,0.0,9.9,-29,64,1,55078
2019-02-01,-13,-13,-25,-21,-21,6,-19,-18,3,204,1026,9,0.0,0.0,6.6,-21,71,1,55078
2019-02-02,-1,-1,-11,-6,-6,4,-4,-5,3,178,1016,10,0.8,0.2,5.0,-7,79,1,55078
2019-02-03,4,4,3,4,4,1,4,4,2,220,1007,11,1.8,0.0,5.0,3,90,1,55078
2019-02-04,4,4,2,1,1,5,3,3,7,244,1005,16,11.2,0.0,5.0,-1,82,1,55078
2019-02-05,-7,-7,-10,-15,-15,6,-9,-9,8,56,1024,11,2.7,0.0,6.6,-12,77,1,55078
2019-02-06,-5,-5,-10,-14,-14,3,-8,-7,10,49,1021,14,4.4,4.3,5.0,-9,92,1,55078
2019-02-07,0,0,-6,-10,-10,2,-4,-3,12,57,1008,17,17.6,4.3,5.0,-4,95,1,55078
2019-02-08,-11,-11,-16,-20,-20,5,-13,-13,9,284,1028,21,0.1,0.4,5.0,-18,65,1,55078
2019-02-09,-12,-12,-25,-19,-19,12,-16,-16,3,245,1043,8,0.0,0.0,10.0,-21,68,1,55078
2019-02-10,-7,-7,-16,-13,-13,5,-11,-11,4,72,1034,10,3.3,0.8,5.1,-14,78,1,55078
2019-02-11,-4,-4,-9,-11,-11,6,-6,-6,8,71,1025,16,1.0,0.6,5.1,-8,81,1,55078
2019-02-12,-5,-5,-6,-10,-10,3,-5,-5,10,40,1010,19,15.3,8.7,5.1,-8,80,1,55078
2019-02-13,-3,-3,-9,-10,-10,7,-6,-5,7,292,1010,16,2.0,2.0,10.0,-11,70,2,55078
2019-02-14,0,0,-6,-5,-5,4,-3,-2,5,181,1003,8,4.1,3.1,5.3,-5,83,1,55078
2019-02-15,-5,-5,-13,-14,-14,7,-8,-9,10,309,1011,19,1.3,1.4,8.5,-13,69,1,55078
2019-02-16,-6,-6,-15,-10,-10,8,-10,-9,3,161,1022,8,0.0,0.0,10.7,-14,71,2,55078
2019-02-17,-5,-5,-11,-13,-13,7,-7,-8,9,50,1021,16,0.1,0.0,5.4,-11,75,1,55078
2019-02-18,-6,-6,-12,-12,-12,6,-9,-9,4,105,1029,10,0.2,0.2,5.4,-13,75,1,55078
2019-02-19,-4,-4,-22,-12,-12,6,-11,-11,1,239,1033,8,0.0,0.0,8.5,-15,74,1,55078
2019-02-20,-4,-4,-13,-10,-10,2,-6,-6,4,97,1017,14,16.5,13.9,5.4,-8,85,1,55078
