date,tempC,maxtempC,mintempC,WindChillC,FeelsLikeC,visibilityMiles,HeatIndexC,avgtempC,windspeedMiles,winddirDegree,pressure,WindGustMiles,precipMM,totalSnow_cm,sunHour,DewPointC,humidity,uvIndex,fips
2019-01-01,9,9,6,7,7,5,8,8,4,231,1022,7,0.1,0.0,5.4,6,86,2,47141
2019-01-02,7,7,3,4,4,3,5,5,4,223,1023,4,6.2,0.0,3.7,3,89,2,47141
2019-01-03,6,6,2,4,4,4,6,5,5,130,1017,4,21.3,0.0,3.7,5,93,2,47141
2019-01-04,13,13,8,9,9,4,10,11,7,179,1007,17,19.1,0.0,3.7,8,91,3,47141
2019-01-05,9,9,0,5,5,4,5,5,4,257,1019,10,0.3,0.0,8.7,2,81,3,47141
2019-01-06,13,13,0,7,7,6,8,8,3,198,1023,5,0.0,0.0,7.0,3,79,2,47141
2019-01-07,12,12,6,9,9,6,10,9,7,196,1020,15,0.8,0.0,8.7,5,73,3,47141
2019-01-08,13,13,9,11,11,5,11,12,8,253,1018,18,2.2,0.0,3.7,7,78,3,47141
2019-01-09,6,6,2,1,1,6,4,4,5,307,1024,15,0.0,0.0,8.7,-2,69,2,47141
2019-01-10,3,3,-7,-5,-5,6,-2,0,5,7,1028,9,0.0,0.0,8.7,-9,60,2,47141
2019-01-11,6,6,-7,0,0,5,1,2,3,124,1026,6,0.6,0.0,8.7,-5,66,2,47141
2019-01-12,6,6,0,3,3,4,4,4,4,151,1025,12,9.6,0.0,3.7,2,85,1,47141
2019-01-13,5,5,0,3,3,3,4,4,3,254,1022,9,2.5,0.0,3.7,3,94,1,47141
2019-01-14,4,4,-1,0,0,5,2,1,5,331,1027,7,1.4,0.1,3.7,-1,85,1,47141
2019-01-15,7,7,-2,2,2,4,2,3,3,284,1027,5,0.1,0.1,8.7,-2,80,2,47141
2019-01-16,9,9,-1,4,4,6,5,6,5,245,1023,6,0.0,0.0,8.7,0,77,3,47141
2019-01-17,9,9,3,5,5,4,6,7,5,181,1020,10,19.2,0.0,3.8,4,84,2,47141
2019-01-18,8,8,6,7,7,3,8,7,2,94,1019,6,0.4,0.0,5.4,6,89,2,47141
2019-01-19,13,13,10,10,10,3,11,11,11,188,1005,22,87.4,0.0,3.8,9,90,3,47141
2019-01-20,-2,-2,-4,-9,-9,4,-3,-3,12,336,1020,18,0.9,0.3,7.1,-8,66,1,47141
2019-01-21,0,0,-11,-8,-8,5,-5,-4,6,75,1030,9,0.1,0.1,8.7,-15,48,2,47141
2019-01-22,7,7,0,-1,-1,6,4,4,12,171,1024,18,0.0,0.0,8.7,-4,59,2,47141
2019-01-23,9,9,7,7,7,4,9,8,9,181,1014,25,49.4,0.0,3.8,6,89,2,47141
2019-01-24,3,3,-1,-3,-3,5,1,1,6,292,1015,11,9.3,0.1,10.0,-2,85,1,47141
2019-01-25,-1,-1,-9,-8,-8,6,-4,-5,5,296,1027,7,0.0,0.0,10.5,-12,59,2,47141
2019-01-26,3,3,-5,-3,-3,6,0,0,6,239,1024,10,0.0,0.0,10.0,-7,61,1,47141
2019-01-27,5,5,1,1,1,5,3,3,4,282,1019,9,0.2,0.0,6.9,-1,77,1,47141
2019-01-28,9,9,0,4,4,6,5,6,6,207,1013,15,1.6,0.0,10.0,1,74,2,47141
2019-01-29,-3,-3,-8,-8,-8,5,-4,-6,7,311,1017,11,4.0,0.1,10.6,-8,77,2,47141
2019-01-30,-7,-7,-10,-12,-12,5,-8,-8,7,301,1026,11,0.2,0.1,8.5,-17,50,1,47141
2019-01-31,2,2,-13,-5,-5,6,-4,-4,4,189,1031,5,0.0,0.0,10.6,-17,41,2,47141
2019-02-01,7,7,-2,2,2,4,4,4,5,198,1026,9,0.9,0.0,5.3,-2,68,1,47141
2019-02-02,11,11,3,7,7,6,7,9,3,204,1024,7,0.0,0.0,10.0,3,77,2,47141
2019-02-03,16,16,6,11,11,6,12,12,5,193,1019,9,1.1,0.0,6.9,7,80,3,47141
2019-02-04,16,16,8,12,12,4,13,14,8,178,1015,13,2.1,0.0,5.4,10,86,3,47141
2019-02-05,20,20,9,14,14,6,14,16,5,173,1017,9,3.1,0.0,6.9,13,91,4,47141
2019-02-06,20,20,15,17,17,4,17,18,11,203,1016,17,23.1,0.0,5.4,16,92,4,47141
2019-02-07,23,23,18,19,19,5,20,20,14,195,1015,20,7.2,0.0,8.5,16,85,5,47141
2019-02-08,1,1,-4,-5,-5,6,0,-1,9,309,1034,15,7.3,0.0,10.8,-7,61,2,47141
2019-02-09,5,5,-7,-3,-3,12,0,2,6,40,1038,10,0.0,0.0,10.1,-9,51,2,47141
2019-02-10,5,5,3,2,2,5,4,4,5,166,1029,8,20.4,0.0,5.4,1,75,1,47141
2019-02-11,14,14,8,10,10,5,11,12,7,186,1018,9,5.0,0.0,5.4,10,89,3,47141
2019-02-12,15,15,12,13,13,4,14,14,10,252,1011,21,30.5,0.0,5.4,9,80,3,47141
2019-02-13,8,8,-1,3,3,8,5,5,6,269,1022,13,0.0,0.0,10.9,-3,61,2,47141
2019-02-14,13,13,4,8,8,8,9,10,8,190,1016,18,0.0,0.0,10.1,0,54,3,47141
2019-02-15,11,11,8,8,8,4,9,9,7,306,1010,14,8.7,0.0,5.5,7,83,2,47141
2019-02-16,8,8,2,4,4,8,6,5,6,30,1009,10,24.4,0.0,5.5,2,77,2,47141
2019-02-17,13,13,7,9,9,4,10,11,5,209,1010,8,48.1,0.0,5.5,8,88,3,47141
2019-02-18,4,4,0,0,0,6,3,3,6,305,1025,9,3.6,0.0,7.0,-1,75,1,47141
2019-02-19,6,6,-1,1,1,5,4,4,6,82,1028,10,17.3,0.0,10.1,-1,71,1,47141
2019-02-20,11,11,6,10,10,4,11,11,11,173,1013,24,26.3,0.0,5.5,9,90,3,47141
2019-02-21,9,9,2,7,7,4,8,8,5,130,1021,10,5.9,0.0,8.6,5,82,2,47141
2019-02-22,11,11,4,8,8,4,9,9,5,65,1021,9,31.8,0.0,5.5,8,90,2,47141
2019-02-23,15,15,9,14,14,5,14,14,13,159,1014,21,99.4,0.0,5.6,13,88,3,47141
2019-02-24,13,13,7,11,11,5,12,10,10,278,1014,23,9.1,0.0,8.6,4,64,2,47141
2019-02-25,10,10,2,5,5,6,7,7,5,235,1026,6,0.0,0.0,11.2,-1,63,3,47141
2019-02-26,12,12,-1,6,6,6,6,9,5,217,1028,6,0.0,0.0,7.1,-1,61,2,47141
2019-02-27,11,11,3,6,6,6,7,8,5,255,1024,7,0.0,0.0,11.2,2,70,3,47141
2019-02-28,8,8,1,4,4,1,5,6,4,151,1022,7,3.6,0.0,5.6,0,70,2,47141
2019-03-01,11,11,1,6,6,3,7,8,5,297,1019,4,1.2,0.0,5.6,1,68,2,47141
2019-03-02,6,6,2,2,2,4,5,5,6,349,1022,6,0.0,0.0,10.1,-1,66,2,47141
2019-03-03,7,7,-1,2,2,3,4,5,6,232,1023,8,9.8,0.0,5.6,-2,67,1,47141
2019-03-04,1,1,-5,-5,-5,5,-1,-1,8,322,1024,11,0.2,0.2,10.1,-8,65,1,47141
2019-03-05,3,3,-7,-6,-6,6,-2,-1,8,286,1026,10,0.0,0.0,11.3,-14,43,2,47141
2019-03-06,5,5,-7,-5,-5,6,-2,-1,5,298,1031,6,0.0,0.0,11.4,-12,49,2,47141
2019-03-07,11,11,-3,3,3,6,4,6,3,172,1028,5,0.0,0.0,11.4,-8,48,3,47141
2019-03-08,8,8,2,3,3,3,5,7,6,168,1020,9,20.0,0.0,5.7,4,89,2,47141
2019-03-09,18,18,6,12,12,3,13,14,12,168,1013,20,29.4,0.0,5.7,12,92,3,47141
2019-03-10,16,16,8,12,12,5,13,13,8,269,1019,12,12.4,0.0,7.2,8,80,3,47141
2019-03-11,15,15,7,9,9,6,10,12,4,218,1026,7,0.0,0.0,8.8,4,71,3,47141
2019-03-12,17,17,4,9,9,6,11,12,5,74,1027,7,0.0,0.0,11.6,1,58,4,47141
2019-03-13,20,20,6,13,13,6,14,16,13,166,1018,20,0.0,0.0,11.6,5,59,5,47141
2019-03-14,21,21,15,17,17,4,17,19,20,183,1012,31,6.1,0.0,6.0,14,79,4,47141
2019-03-15,12,12,4,6,6,5,8,9,9,270,1020,13,4.3,0.0,8.8,4,75,2,47141
2019-03-16,12,12,0,5,5,6,7,8,5,344,1028,8,0.0,0.0,11.6,-2,65,3,47141
2019-03-17,14,14,-1,7,7,12,8,10,5,224,1026,8,0.0,0.0,11.6,-2,58,3,47141
2019-03-18,11,11,-1,3,3,12,5,7,5,244,1029,8,0.0,0.0,11.6,-3,63,3,47141
